Price,Close,High,Low,Open,Volume
Ticker,AMT,AMT,AMT,AMT,AMT
Date,,,,,
2024-01-02,211.6429443359375,211.92345374142485,207.38707086716357,207.38707086716357,1566300
2024-01-03,207.65789794921875,211.8170557336943,207.5805165533457,210.36618776880692,1533500
2024-01-04,208.40269470214844,210.5402987128948,205.7137389851076,206.64230103777552,2033000
2024-01-05,207.26132202148438,209.16679644612915,206.06193253440586,206.70031797554404,1884000
2024-01-08,209.0023651123047,209.13777886324345,205.5589742235825,206.42948908547584,1703200
2024-01-09,204.9206085205078,207.39675435269285,203.38269189553256,207.3290548502,1578800
2024-01-10,202.12525939941406,205.14306013015337,201.5449062931984,204.67878650057636,2088900
2024-01-11,200.84849548339844,201.90280415514206,199.33959506533475,201.46753193078337,2271600
2024-01-12,202.5701904296875,204.88192102891085,201.63197600056682,202.80233463135247,1763400
2024-01-16,201.23538208007812,203.9339898988731,200.75175944338437,202.12524596051568,2400000
2024-01-17,198.2369384765625,203.49875572636583,196.07998540300477,198.67219594751458,2629300
2024-01-18,197.23098754882812,200.0166439044514,195.90585148608864,198.52709267504804,2881000
2024-01-19,197.19229125976562,198.42069690254945,196.13799744271884,197.95642329890356,1986400
2024-01-22,197.33740234375,199.91994568209145,195.33519736561294,197.41478374357584,2185500
2024-01-23,195.63502502441406,198.5657770421674,194.7838592141073,198.05313822447403,2108900
2024-01-24,190.31520080566406,196.73770971230326,189.54141628791933,196.4475478976458,3308500
2024-01-25,193.65219116210938,195.0353448793288,191.51457252032492,192.85904291887056,2510500
2024-01-26,190.82781982421875,193.28463116517383,190.6247065751035,192.6752618998439,1831100
2024-01-29,192.5882110595703,192.77199002685077,189.3479334213954,190.6247042936647,2466000
2024-01-30,189.1544952392578,192.48182155112818,188.96104912417076,191.99819888391428,2428100
2024-01-31,189.24154663085938,194.29056853342834,188.3710317203445,190.45060331712602,2454100
2024-02-01,191.8917999267578,191.9304832459,187.03622425033183,188.94169872617053,2700800
2024-02-02,187.17164611816406,189.1448349367636,183.1285675584145,188.6128470317984,2914000
2024-02-05,183.2639923095703,185.41127833911048,181.66804325796335,184.79224185593637,2489100
2024-02-06,185.39190673828125,186.2624363724026,182.95444442533048,183.2639700087493,1777000
2024-02-07,187.27804565429688,187.51018985861242,184.30861001393396,185.99160752849377,2254800
2024-02-08,187.29739379882812,187.88741406785655,185.3532359085836,186.3204812834503,2001100
2024-02-09,188.07118225097656,188.1388817486533,185.36289240506832,187.06523885384294,1903900
2024-02-12,185.4886474609375,189.0094199931488,185.16945471995493,188.60317871162363,1589700
2024-02-13,182.2483673095703,182.5191948271981,178.021509847529,182.0065559717603,3512500
2024-02-14,182.3160858154297,183.80563719708084,180.72012209331083,182.66429474034717,1818100
2024-02-15,183.25428771972656,184.48267853501773,181.59062474386147,183.74757747365516,2411900
2024-02-16,181.0006103515625,181.46488394416525,178.95972226119468,180.66206860673236,2127200
2024-02-20,182.22900390625,182.5288623390527,179.68515886911644,180.96191495743972,2241000
2024-02-21,182.05491638183594,183.44775201226636,180.51699985614917,183.0221617075246,1863200
2024-02-22,181.85179138183594,182.81903672354687,179.53040846532676,182.81903672354687,2149700
2024-02-23,183.70889282226562,185.0050127416469,181.31012860977037,181.958181189965,1458600
2024-02-26,181.5712890625,185.11141040589033,180.60404376161688,183.00280797528927,3310700
2024-02-27,180.5653533935547,184.36663526299213,175.2261697312044,182.99314864817788,4672100
2024-02-28,187.4134521484375,189.4156570906486,180.39125627891391,180.39125627891391,4059100
2024-02-29,192.34640502929688,194.22286331254767,188.7482512562369,188.80628361402944,4676900
2024-03-01,195.1514129638672,195.43192237531636,189.72516605840758,192.38509072267223,3473500
2024-03-04,199.3976287841797,199.75551961017854,192.47216309408034,194.83222941900084,2851800
2024-03-05,198.6915283203125,202.74428850028366,197.937078164885,199.1945000102615,2469900
2024-03-06,199.26220703125,200.44224752588752,198.27562741166196,199.6974792411188,1865400
2024-03-07,198.02413940429688,201.11932161987878,197.12460829934355,200.82915981763122,2085800
2024-03-08,200.51963806152344,202.30904792432426,199.146151388241,199.83290210437886,2156000
2024-03-11,199.97796630859375,201.49654851796188,198.1498732770756,199.18481807616126,2006300
2024-03-12,197.4921417236328,199.48467947403367,194.97731275504606,198.97204063678748,1746100
2024-03-13,195.72210693359375,198.33366648627248,194.69681444168916,197.60823245725098,1690400
2024-03-14,192.66558837890625,195.9155330880404,189.78320159655843,194.43564900038922,2010400
2024-03-15,190.87619018554688,192.2400096451879,188.73858626786134,189.1738437152595,3346800
2024-03-18,189.49302673339844,191.3501359037067,189.10611976521437,190.16042833939815,1833500
2024-03-19,190.189453125,190.43126445643736,188.32266197162744,189.74451378119858,1463500
2024-03-20,188.2549591064453,190.2764982589471,187.46181086920032,189.01907640616406,2154800
2024-03-21,187.5875701904297,190.1120812068679,187.31674266643574,189.44467953738527,2658000
2024-03-22,186.4752197265625,188.36135991764567,185.27584496922907,188.36135991764567,2581300
2024-03-25,189.1544952392578,189.79288070213835,187.19098839108884,187.34575118675548,2144800
2024-03-26,187.74234008789062,189.06746157744172,187.54887919858925,188.86433354727274,1823400
2024-03-27,190.91488647460938,191.2727625210506,187.66494160070616,189.24154144023896,2494200
2024-03-28,191.1179962158203,191.87244637277607,189.58974686329682,191.87244637277607,2170500
2024-04-01,186.68800354003906,190.14107622513316,185.89487009632862,190.11206004786274,2195800
2024-04-02,185.8852081298828,187.4811718458439,185.07272556120793,185.5466811057648,2321300
2024-04-03,186.01095581054688,186.9201688250026,183.95071843774795,185.10174279609114,2270400
2024-04-04,184.06678771972656,188.4193916685215,183.8636597081595,187.73264099597722,2265400
2024-04-05,183.9410400390625,185.9432449282218,182.5965696396967,183.05117611910023,2538800
2024-04-08,182.04525756835938,184.25057583107886,180.52667525325364,183.87335072716613,2296800
2024-04-09,186.4945831298828,186.66869497648224,182.6546177128657,183.16725659391895,1962900
2024-04-10,175.99996948242188,181.34883505992522,174.62646810451258,181.05865850460646,4136500
2024-04-11,174.3408660888672,177.89326559806148,174.03832890214906,177.6297592228411,3688600
2024-04-12,174.88739013671875,175.35583434149365,172.86721426567075,174.47749959609413,3839000
2024-04-15,173.8333740234375,175.94139521578268,171.7839213849677,174.8873846196101,2562800
2024-04-16,168.06561279296875,173.66746482569508,167.62643054809092,173.66746482569508,3848700
2024-04-17,167.88018798828125,169.18793610781026,166.96280755197586,168.79756842458661,2732800
2024-04-18,166.88473510742188,169.871091142482,166.5626750596995,169.5490310947596,2276200
2024-04-19,167.17752075195312,168.84635978799568,166.58220033234437,167.66548782076117,2867400
2024-04-22,168.1534423828125,168.77803958876817,166.89447909964474,167.4995683462317,2603800
2024-04-23,169.9882049560547,171.83273481561537,167.30438601423572,168.3388887334586,2659000
2024-04-24,169.17816162109375,171.21786006810746,168.2119816186064,168.514518770169,3029300
2024-04-25,168.73899841308594,169.051304470227,167.15798995063355,167.6166801648267,1862300
2024-04-26,167.55813598632812,170.7299219622845,167.20679909794387,168.5633469658438,1701400
2024-04-29,170.77871704101562,171.33499174586694,169.03178662671743,169.09034029127307,2104800
2024-04-30,167.43124389648438,172.66225102080293,166.35772537218847,171.3057032816092,3710600
2024-05-01,172.58416748046875,174.50675867958262,167.37268341912159,169.10984477290398,3877100
2024-05-02,175.31680297851562,175.37535664248196,171.14956015789696,173.72602561342438,3278100
2024-05-03,177.36627197265625,180.44045848783753,176.8099823774213,179.08391065943172,3130300
2024-05-06,174.38966369628906,178.30315400865499,173.2478226060213,177.8932634807311,2297900
2024-05-07,176.91734313964844,177.08325015967787,174.91667513552562,175.64862575472372,2594800
2024-05-08,176.96612548828125,177.15155534296304,174.21398428177244,175.6193317156006,2014400
2024-05-09,181.8848419189453,183.23163580494557,177.58098365518381,178.24461172612274,2588000
2024-05-10,180.0500946044922,182.21666958366902,178.10798030756933,181.9824400294215,3158100
2024-05-13,180.5478057861328,181.74820054144902,178.64473729805292,180.89914265251468,1842700
2024-05-14,182.4606475830078,183.09499879727073,180.93817786394598,181.87508116093997,2008300
2024-05-15,187.39886474609375,189.58494753759598,186.54979197686293,186.54979197686293,2815200
2024-05-16,190.2485809326172,191.48802131216,186.9011194882389,187.0377496558724,2616900
2024-05-17,189.82894897460938,190.85368282564195,188.5407236210966,190.85368282564195,2157300
2024-05-20,187.14512634277344,190.3949888336288,187.04754186318686,189.33122418922363,1733500
2024-05-21,189.45809936523438,189.65328321492152,185.70074696957076,186.8913878117075,1527300
2024-05-22,186.7352294921875,189.56544735308432,185.64218805160542,188.9310812450822,1681100
2024-05-23,182.1092987060547,186.95969209976332,182.0214533244331,185.21276182038952,1768800
2024-05-24,181.45541381835938,183.97332549666783,181.07480012812508,182.64605457069683,1257900
2024-05-28,180.5770721435547,183.1925830841533,180.42091912498162,182.07025001617734,1828300
2024-05-29,180.860107421875,181.9921796155999,178.63496406144887,178.9375161294289,1977700
2024-05-30,186.18870544433594,186.4229349880914,180.87962158512494,181.91410934312646,2850400
2024-05-31,191.02935791015625,192.44445946436593,186.56933164934821,187.26225145549733,7331900
2024-06-03,192.229736328125,193.0690402299647,190.29739102540466,191.28307908215794,2333200
2024-06-04,195.58694458007812,196.72878562017968,192.25900592885526,193.23493996910327,3236300
2024-06-05,193.42037963867188,196.05539870279773,192.94216657370737,195.44055546092514,1737100
2024-06-06,194.6890869140625,195.21608474313683,192.0247762641147,193.2349398341428,1865800
2024-06-07,189.58494567871094,191.7515204894544,187.13535654204694,191.15620011548307,2143300
2024-06-10,190.03387451171875,191.35139140190591,188.06248361186513,189.19457065467782,2874700
2024-06-11,188.61878967285156,191.6148996479426,188.49191347320559,190.03389115451353,2781800
