Price,Close,High,Low,Open,Volume
Ticker,APO,APO,APO,APO,APO
Date,,,,,
2024-01-02,89.9864501953125,91.2180615003491,89.50365315138377,91.12938157746386,1955200
2024-01-03,90.81407928466797,91.25746381546786,88.43953686155179,89.02085372464484,2465100
2024-01-04,93.40540313720703,94.99171907834611,91.5629099432267,91.9471720639092,4026800
2024-01-05,93.53349304199219,94.04584005810675,92.68614382840495,93.40540816725333,2415500
2024-01-08,94.87347412109375,94.87347412109375,93.51377807306704,94.22317980432567,1764500
2024-01-09,94.25274658203125,94.35127397570788,93.08025030095189,94.20347912661379,1796700
2024-01-10,95.29714965820312,95.73067920720494,93.90788861280636,94.27244823511772,3235800
2024-01-11,93.93745422363281,95.83906238686906,93.40540475283782,95.57303765147157,2033900
2024-01-12,94.00642395019531,94.85376554603413,93.75024671396967,94.35127358521545,1378300
2024-01-16,94.05569458007812,94.06554957567276,92.80438075728753,93.60246250579338,1280800
2024-01-17,94.64685821533203,95.15921270104765,92.95215994546389,93.09010732020153,2000700
2024-01-18,95.15921020507812,95.49420484550986,93.7403916875831,95.12965273882335,1904900
2024-01-19,97.4844970703125,97.4844970703125,94.4103926524491,95.69127137251516,2653800
2024-01-22,96.01640319824219,98.16433336580515,95.93758579690144,97.86875119717196,2062600
2024-01-23,93.90789031982422,96.0656755924688,93.79950793060364,95.98685066991595,2302000
2024-01-24,96.63714599609375,97.34655527202654,94.43994823964411,94.70598047669812,2279100
2024-01-25,98.50920104980469,98.5781709815844,97.04111497495828,97.5731719560413,2973400
2024-01-26,98.83433532714844,99.02154263912104,97.86875633490301,98.81463285506844,2053800
2024-01-29,99.7210922241211,99.83932960251556,98.11507396600913,98.63727589889152,2121900
2024-01-30,100.10535430908203,100.40094399649401,98.70624582526915,100.04623937846284,3105000
2024-01-31,98.92301177978516,100.70638236832046,98.89345431412119,99.46491619032689,3337000
2024-02-01,99.07080841064453,100.16447976286948,96.55831854371517,99.29742066292422,2817200
2024-02-02,101.61284637451172,102.28284315900362,99.52403861833437,99.52403861833437,2223300
2024-02-05,101.4847640991211,101.88873618580988,100.52903259369472,101.2088843897523,1701800
2024-02-06,102.93314361572266,103.2976957368059,101.3074152530834,101.73108982616928,2163900
2024-02-07,104.34209442138672,104.9628237127389,102.63754134284528,103.45533292148532,3283800
2024-02-08,105.82989501953125,107.35708845810038,102.28284860844235,103.02181535789279,3047100
