Price,Close,High,Low,Open,Volume
Ticker,EOG,EOG,EOG,EOG,EOG
Date,,,,,
2024-01-02,118.15552520751953,119.80737501217725,117.82515969455739,118.35957580316362,3023000
2024-01-03,121.43978118896484,121.88675019732649,117.7960048469365,118.18466839279397,2794000
2024-01-04,117.59194946289062,122.49890467791353,117.41704789805284,122.00334900865946,2847500
2024-01-05,116.97007751464844,118.60248962965589,116.14415635105202,118.39843904194022,2157100
2024-01-08,114.43400573730469,114.82267669096096,112.77244463837388,114.82267669096096,4244600
2024-01-09,112.78216552734375,115.0170179920527,111.53842438337013,114.75466194285958,3043300
2024-01-10,111.7327651977539,112.79189346633234,110.93599299959656,112.76274443923724,3128700
2024-01-11,111.7230453491211,112.65585121203887,111.22748968613033,112.03398063676035,2134000
2024-01-12,112.76273345947266,114.44372477339368,112.05340841166796,113.8218542116414,3009100
2024-01-16,109.82466888427734,112.7921079289289,109.52107177875929,112.7921079289289,3420200
2024-01-17,108.3458480834961,109.45252204540861,107.62112876576504,108.21853485001719,3282300
2024-01-18,107.8169937133789,108.51234108327547,106.8768155073795,108.19894834794233,3378700
2024-01-19,107.89534759521484,107.90514322000578,106.69074726146569,107.72885933313121,2838100
2024-01-22,108.35564422607422,108.64945319319581,106.78868050246137,107.33711593775776,2482900
2024-01-23,108.09122467041016,109.59942962475006,107.79741569639192,108.23812168554669,2367700
2024-01-24,109.77570343017578,110.34373011475955,108.21853533180959,108.80614579398792,3527900
2024-01-25,112.47871398925781,112.48850961342234,109.68755885212718,110.16743982998109,2962500
2024-01-26,113.15447998046875,113.19365500867866,110.83340999417163,112.58645327923395,2683800
2024-01-29,112.5864486694336,113.03695026759307,111.4112277587456,112.98798708823993,2648500
2024-01-30,114.3688735961914,114.46680742874933,111.43081378821853,111.95966545027834,2947200
2024-01-31,111.44060516357422,114.27093540624524,111.38184636065455,114.23176038034141,3281900
2024-02-01,110.2751693725586,112.645202335064,109.44272064280428,111.84213300595589,2569600
2024-02-02,108.56130981445312,110.66692086511071,108.1010125764172,110.33394433573223,2927300
2024-02-05,107.3860855102539,108.32626373497207,106.69074559838543,107.89534591335746,2957200
2024-02-06,109.57003784179688,110.64733238369259,107.41546370174996,107.72885643979082,3506400
2024-02-07,110.19682312011719,110.89217049477372,108.82573456356914,109.60921267132913,2986400
2024-02-08,110.72567749023438,111.60709692104183,109.49169775897639,110.56898485357551,3159600
2024-02-09,108.75718688964844,111.40143780934085,108.38502785386925,110.72568164173987,2607400
2024-02-12,110.52001190185547,110.79422961420654,108.8942894049717,109.37417040158608,3786900
2024-02-13,108.73759460449219,111.04886896688201,107.6113368265007,110.66692178149215,3933600
2024-02-14,108.71800994873047,110.25559430290369,107.92472870927816,109.5210793412565,2568000
2024-02-15,111.89110565185547,112.49830733957758,108.43398997250993,108.65923702939877,3082400
2024-02-16,111.21534729003906,112.87045659333955,111.09782968773169,112.41995501679338,4150900
2024-02-20,110.79423522949219,111.93028863466397,110.45146307168093,111.50916642024652,3674600
2024-02-21,113.9575424194336,114.6724660929527,111.53853874628228,111.94007715700653,3111900
2024-02-22,113.99671936035156,114.65288424210397,112.88025725735208,113.29158382753667,4753400
2024-02-23,109.55045318603516,110.549390195569,106.80826114626537,107.59174672102021,6200500
2024-02-26,109.73653411865234,110.85299622048392,108.83552345440235,109.22726624687553,4035300
2024-02-27,111.58750915527344,111.81275621339631,109.79529095533094,110.66691473023523,4337100
2024-02-28,111.81275939941406,112.90963773556807,110.5298090255679,111.63647551452988,3162400
2024-02-29,112.09677124023438,113.00757005463677,111.4797813873317,112.3905802017341,4341300
2024-03-01,113.70291137695312,114.319908709416,112.90963763164069,113.31116858069639,2997400
2024-03-04,113.43849182128906,115.71059112411538,113.35034614102177,115.20132323603718,5192400
2024-03-05,113.80084228515625,115.44615600967795,113.01736418463821,113.32096129480013,4264900
2024-03-06,114.08485412597656,114.95647789112584,113.1838509598246,114.73123083552389,3762700
2024-03-07,115.41678619384766,116.32758507184897,114.32970342101149,114.37867407530503,3482100
2024-03-08,116.26881408691406,116.4353023390787,114.70185044798099,115.06420635306026,3141400
2024-03-11,118.32545471191406,118.63884744071218,116.0141805350759,116.75849106792344,3784200
2024-03-12,118.34504699707031,119.37337093180368,117.99248668971273,118.32546321905645,4069300
2024-03-13,120.0393295288086,121.00888717013791,119.41254403624497,119.91201629408776,2941800
2024-03-14,121.23413848876953,121.38104296915918,120.00994693864286,120.71508246701538,2970100
2024-03-15,120.2547836303711,122.33101516131961,120.20581298027614,120.74446024383207,16696600
2024-03-18,121.0186767578125,121.15578561047899,119.32439240433081,120.77383845349776,2269800
2024-03-19,122.06658935546875,122.57585723336037,120.6759095237697,120.96971101774805,3304100
2024-03-20,123.10469818115234,123.32995271196685,121.4398006767522,121.76298903631869,3139300
2024-03-21,123.47686004638672,123.67272770842003,122.4975067924754,123.30057616180778,2675100
2024-03-22,122.262451171875,123.80983103720239,122.08617476704046,123.54540895807855,3152700
2024-03-25,124.62269592285156,124.80877542367647,122.58563945361381,122.8010983552275,3245900
2024-03-26,123.18304443359375,125.0927876587803,122.63460903200021,124.86753313491327,2957000
2024-03-27,123.78045654296875,124.18199496155619,122.19390158971973,122.78151951661573,2197300
2024-03-28,125.20051574707031,125.81751307584697,124.27992877402018,125.2103113716831,3310500
2024-04-01,127.08087158203125,127.45303059680909,124.80877982633478,126.15048898883126,2800600
2024-04-02,129.50967407226562,129.52925037700047,127.10045859665834,128.29527071022252,3598800
2024-04-03,131.01788330078125,131.1354009148027,129.55864150378474,130.25398892215097,3485800
2024-04-04,131.26271057128906,131.74259902770433,130.50860440942057,131.16476927202257,3354300
2024-04-05,133.13330078125,133.69152443673718,131.4879793331763,131.98745912064794,3457900
2024-04-08,132.6533966064453,133.8579969367932,132.16371997449554,133.25080269517383,3837600
2024-04-09,134.2301483154297,134.3868484152292,132.49668895278958,133.76006295977515,2807400
2024-04-10,135.10177612304688,135.55228518754,133.3585285558136,133.62295811418443,3397400
2024-04-11,134.4358367919922,134.87654280501675,132.25186809037177,134.5141868522237,3430200
2024-04-12,132.49668884277344,136.78626067282335,131.89928278855984,135.64041921351082,2656100
2024-04-15,130.5345916748047,133.27562957181328,130.4458566096718,132.09245023521717,2979200
2024-04-16,131.0966033935547,131.1656145365977,128.79925599187035,130.53458458834103,3483700
2024-04-17,130.54443359375,132.5558518135382,129.36125437060755,130.88953442943074,2642900
2024-04-18,129.9134063720703,131.26421634572253,129.15420858969642,131.16561180635273,2035800
2024-04-19,131.3036651611328,132.45726619685138,129.89371335467976,129.94300058544016,2488800
2024-04-22,132.02342224121094,133.21647104316298,129.82467929159893,131.02758253011737,2576800
2024-04-23,132.9108123779297,133.3939355131942,130.42612537892396,132.14174510001325,2055300
2024-04-24,133.69961547851562,133.78835054657503,131.39239839437695,132.37838371488237,1968200
2024-04-25,133.4629669189453,134.40951939912478,131.86567559389258,133.80806778186124,3444400
2024-04-26,133.79820251464844,134.47853478043388,132.47698582033738,133.2263292339149,1841100
2024-04-29,134.34048461914062,134.58698092119408,133.2460404362256,133.26576435297318,2786500
2024-04-30,130.2782440185547,134.08414792261613,130.1894939063668,133.78834932018754,3554500
2024-05-01,128.12876892089844,129.93312357455355,127.063903139482,129.20348913776647,3408100
