date,close,high,low,open,volume
2024-01-02,145.1269989013672,145.7807223109237,142.75601768698968,142.804806127016,7238400
2024-01-03,144.2488555908203,145.57582079986742,143.6048838963985,144.73671022814435,7697500
2024-01-04,145.03916931152344,145.64411915066563,144.18055532355382,144.4537527135634,7067400
2024-01-05,143.83905029296875,145.25382567319795,142.99018804245944,145.10747524660707,5294200
2024-01-08,145.07823181152344,145.30264080289945,144.06348570695195,144.3171796771667,8255300
2024-01-09,145.67340087890625,145.77096287562654,144.45376425883526,144.96113726146467,9786800
2024-01-10,146.29786682128906,146.35640700198687,145.63437670104537,145.7222018602357,8591100
2024-01-11,146.85400390625,147.13696794547113,145.66363734874787,146.40518595789896,6659400
2024-01-12,146.9418182373047,147.62481173110686,146.24905812264288,147.283307540135,5684700
2024-01-16,146.15147399902344,147.8199432758897,145.26358994515857,146.50272990530365,8120100
2024-01-17,146.29786682128906,146.94183858525227,145.39044935604207,145.53681469593022,6541400
2024-01-18,145.45443725585938,145.709718441476,144.25655287797383,145.5428020913994,6526200
2024-01-19,144.894775390625,145.92572841545513,144.63947922799196,145.56244077745475,7738600
2024-01-22,145.1794891357422,145.5231500791551,143.62813070398795,144.30562428935426,11084100
2024-01-23,151.1885528564453,153.56467982897422,150.11831663409794,150.3343295390704,19101600
2024-01-24,149.3622589111328,151.43400797491103,149.33280397040062,151.1394435854219,11592700
2024-01-25,152.798828125,152.8381113724673,149.30336820886671,149.63720090149312,10352500
2024-01-26,153.3094024658203,153.32904408916946,152.52390233571109,152.98538310031893,8356600
2024-01-29,153.3290252685547,154.47781288768502,152.58279349457237,153.8395875556124,8987400
2024-01-30,154.6349334716797,155.05713098576658,152.99521001783873,153.5057723629435,7794700
2024-01-31,154.291259765625,155.62660536997902,153.85923398448583,155.12585638665905,8870000
2024-02-01,156.29428100585938,156.41211576078803,153.7806926391849,153.9279823373037,7601100
2024-02-02,155.2240447998047,156.7066801906396,154.67419921731033,156.0880964192492,7937700
2024-02-05,155.3418731689453,156.11754494475596,154.70364780093962,155.30258992485716,6931900
2024-02-06,156.07827758789062,156.18628403650754,155.00802642171632,155.44005221618403,6185400
2024-02-07,156.23538208007812,156.93251740954292,155.86228111277325,156.21575543802015,7209300
2024-02-08,155.7640838623047,156.21575131459733,154.90986050807646,155.92118688763858,6121600
2024-02-09,154.56619262695312,155.46951250912613,154.11454017695084,155.39096099995868,5978000
2024-02-12,154.26181030273438,154.75274598379684,152.67118349038574,154.5072781432656,5482000
2024-02-13,153.43704223632812,156.08809192250516,152.66135546880943,154.8902076599373,6046800
2024-02-14,152.80865478515625,153.32904544223496,152.10170616003631,153.32904544223496,5727300
2024-02-15,154.16360473632812,154.5661755580418,153.3191948337377,153.46648451547446,6249200
2024-02-16,154.65455627441406,155.57751777236675,153.8297879077123,154.1930755254377,6617600
2024-02-20,155.6364288330078,156.89322301523072,155.26332789220842,155.82298679449173,6622100
2024-02-21,157.49215698242188,157.49215698242188,156.30410105073938,156.30410105073938,7121000
2024-02-22,157.64926147460938,158.16965209125786,155.7542569615626,156.56921197948722,6619500
2024-02-23,158.11074829101562,158.8078835681204,157.2565249783981,157.68855078593705,5486500
2024-02-26,157.31544494628906,158.24821982752545,157.1681702216299,158.11075842378713,4531900
2024-02-27,156.412109375,156.9030450510156,156.07827671102967,156.52011582301014,3868200
2024-02-28,157.1485137939453,157.21723699825594,155.76407158388892,156.18628405842085,3802900
2024-02-29,156.05862426757812,157.2074118719353,155.31239250319214,157.03066725009825,8348100
2024-03-01,155.97027587890625,156.14700553719464,154.75274996496876,155.1847757725649,4819800
2024-03-04,156.66738891601562,156.8637601879616,154.8116526791161,154.8803908644894,3841600
2024-03-05,156.43174743652344,157.0895994295509,155.90152852848084,156.56920882339233,4481600
2024-03-06,156.67723083496094,157.0896150365384,156.02919209726682,156.7852223090743,5405700
2024-03-07,157.7081756591797,157.99292674830676,156.57902956935806,157.05032363495155,4783900
2024-03-08,157.44308471679688,158.3267629824361,155.42041705119348,156.95214901762654,5080200
2024-03-11,158.621337890625,159.6719325656151,157.90457591743217,158.41513829117991,5170900
2024-03-12,158.9944305419922,159.57374606147772,158.30712355007662,158.88643906956216,4229100
2024-03-13,159.35772705078125,159.77992455030395,158.40531061910417,159.43627855858813,5410500
2024-03-14,158.57223510742188,159.6719263089192,158.20894747453485,159.2988253553649,5848100
2024-03-15,158.45440673828125,158.57222650857585,157.39398385912534,157.78672641488612,10956900
2024-03-18,158.28749084472656,159.77011122635466,158.0812912639674,158.55258532862928,6086300
2024-03-19,158.89625549316406,159.2300881840183,158.24821675291588,158.86680054880452,6148100
