date,close,high,low,open,volume
2024-01-02,105.99871063232422,107.50623498730008,105.70880355722072,106.88500554064974,757462
2024-01-03,105.04615783691406,105.80819928438278,104.72311852766104,105.63425504093884,868902
2024-01-04,104.7231216430664,105.79163631315214,104.68170634577626,105.2118221510901,1011944
2024-01-05,104.8473663330078,105.17868870753082,104.2841182963187,105.02131057963238,613223
2024-01-08,106.54541015625,106.5785423965288,104.26756107264356,104.67343101605896,952214
2024-01-09,108.56646728515624,108.59959952021876,105.46030511917066,106.04011923276474,1306765
2024-01-10,109.2953872680664,109.73438942607102,108.1688911645074,108.42566601164218,1129130
2024-01-11,109.626708984375,110.0077297229661,108.05292010836511,109.56872756763288,1160611
2024-01-12,110.85260009765624,111.51524480505618,109.94973911938652,110.2893520963663,1115963
2024-01-16,109.39478302001952,110.36390854736987,108.872950270759,109.98288024537663,1235304
2024-01-17,108.04463958740234,108.44223401884229,107.53937294392088,108.18545916723691,1097649
2024-01-18,109.14629364013672,109.45276684883775,107.98666528288956,108.3676860288422,870818
2024-01-19,109.5604476928711,110.15683556113564,108.0860554884177,109.5604476928711,769791
2024-01-22,110.6786651611328,111.07625201897784,109.7261057497745,110.0077297740814,688754
2024-01-23,111.08453369140624,111.34130853389148,110.51300259039073,111.2336287612364,444207
2024-01-24,111.06796264648438,112.13648483064745,110.89401840606394,111.6560598402868,688874
2024-01-25,112.40982818603516,112.47609265999468,111.28332456428558,111.96254298680836,684325
2024-01-26,113.6357192993164,113.75996518618102,112.83226256425856,112.8571117416315,666131
2024-01-29,114.23211669921876,114.29838117776956,112.8985365039452,113.79310696438134,610709
2024-01-30,114.5634307861328,114.96101762861277,113.87592930657362,114.1989761805262,1078736
2024-01-31,111.63121032714844,114.61312671140026,111.00169783990222,114.61312671140026,1037201
2024-02-01,113.43692779541016,113.69370263259864,111.4407029483136,111.65606248918137,1245957
2024-02-02,114.55514526367188,115.0107135108842,112.54235435245997,112.95650730447116,1281389
2024-02-05,113.47834777832033,114.24867988613772,113.18015763249602,113.70199038768853,1534434
2024-02-06,115.88872528076172,119.21853035963628,114.62970022504086,116.00468811484129,1495652
2024-02-07,118.92861938476562,119.11912974880836,116.79158251932682,117.13118795088126,1351054
2024-02-08,118.58901977539062,119.17711701500411,117.60332810512146,118.63043507395496,835027
2024-02-09,120.5355453491211,120.5521114684062,118.5227542915432,118.63043406689636,907805
2024-02-12,120.5355453491211,120.74262184018488,119.90603281628722,120.5355453491211,678340
2024-02-13,118.49789428710938,120.33674092420384,118.06717522504556,119.78176841441504,866508
2024-02-14,119.51671600341795,120.20421748686486,119.0445816253032,119.38418705517522,1318735
2024-02-15,122.00993347167967,122.00993347167967,119.93087044167645,119.93087044167645,917979
2024-02-16,122.2087173461914,123.55885591750948,121.28929026386275,122.00992393691756,1078377
2024-02-20,120.41129302978516,122.05134631594116,120.07168760256064,121.14848529863836,633452
2024-02-21,119.74036407470705,121.1319256592762,119.01973788571055,120.29533663526878,979745
2024-02-22,121.17440795898438,121.4234978837841,119.48889188519348,120.55168314698508,879915
2024-02-23,122.04621887207033,122.33683135787786,121.074768195787,121.3238581127827,392975
2024-02-26,121.62276458740234,122.76028277766032,121.32385669051156,122.12094441555368,918338
2024-02-27,122.29531860351562,122.6772564832125,121.15780037916367,122.07943308886702,501423
2024-02-28,122.16246795654295,123.1505322675519,121.99640800219632,122.4198684684266,550859
2024-02-29,121.763916015625,122.8350102329913,121.20761520534384,122.34513340005712,1109858
2024-03-01,121.73900604248048,122.0545199323346,120.9751303091494,121.76391503378474,571208
2024-03-04,122.17076873779295,122.8184025077993,120.8256756328264,121.73900530847637,640515
2024-03-05,122.15415954589844,123.00107285818406,121.514828749994,121.66428270228336,594670
2024-03-06,121.98809814453124,122.66064850446097,121.09137444148618,122.55270954020553,490890
2024-03-07,123.4909439086914,123.55736788437063,122.21228237686609,122.47797827958304,601852
2024-03-08,121.99639892578124,124.13027676302364,121.73900601569372,123.71512690804376,472576
2024-03-11,122.76028442382812,122.8101024073113,121.18270736421512,121.99640109444027,542241
2024-03-12,123.86458587646484,124.07216081236848,122.2371907963344,122.99277114566964,461444
2024-03-13,125.07682800292967,125.97355170393833,124.01403677464396,124.01403677464396,565463
2024-03-14,123.98912811279295,124.50392152516513,122.72707253023825,124.18840762952644,650091
2024-03-15,123.69021606445312,125.02700616011536,123.12561227013556,123.3580961854428,1605536
2024-03-18,122.8184051513672,124.0223397497286,122.59422422615506,123.69021986052545,498072
2024-03-19,124.3544692993164,124.40428728352926,122.4945903060577,122.88483118239162,476885
2024-03-20,125.05191802978516,125.60821883993373,123.9393088268422,124.32125427914224,605802
2024-03-21,125.7244644165039,126.62119571891344,125.18476958516476,125.60822245283089,480955
2024-03-22,124.57034301757812,125.85730756621432,124.22161713988316,125.85730756621432,509324
2024-03-25,124.61185455322266,124.7696114935268,123.7483352973334,124.68658152494568,710779
2024-03-26,124.86094665527344,125.84900329876878,124.6948867151902,125.18476353843576,553732
2024-03-27,126.9782257080078,127.04464968782533,125.6580415264886,125.72446550630612,718679
2024-03-28,127.64247131347656,128.28179452768185,126.8038609972984,127.02804192606442,594550
2024-04-01,125.56670379638672,127.20240182006084,125.1515539382577,127.20240182006084,495079
2024-04-02,124.30465698242188,125.79919657694636,123.96422649213385,125.75768158820958,859566
2024-04-03,124.4375,125.3259207236527,124.13858451033062,124.36277302324416,923605
2024-04-04,123.83136749267578,126.20603221944324,123.39961164829,125.566701449872,703477
2024-04-05,122.8184051513672,124.40428520495809,122.72707218183632,123.91440078573756,646500
2024-04-08,121.32386016845705,123.80646396589144,121.21592120259666,123.15883017072925,722988
2024-04-09,121.82203674316406,122.27039858932652,120.52676918758362,121.99639968333835,519378
2024-04-10,119.84590911865234,120.90039728036874,119.81269713190994,120.16142299270508,349404
2024-04-11,121.13288879394533,121.83034055933116,118.41780112461886,119.84591664421843,723826
2024-04-12,120.10330963134766,121.15779785992645,119.43076685716996,120.31089214429528,571448
2024-04-15,119.54700469970705,121.50651955689555,119.29791479192616,121.50651955689555,628425
2024-04-16,120.37731170654295,120.57658363232336,119.13185458777004,119.56361042696084,705392
2024-04-17,118.70841217041016,121.14950105824076,117.5459849186285,121.14950105824076,661582
2024-04-18,119.14846801757812,120.2112516880679,118.69180315916456,119.14846801757812,373225
2024-04-19,119.4224624633789,120.30258015756588,118.85785865956086,119.70476436528791,458212
2024-04-22,119.65494537353516,120.55997963408056,119.28961350355728,120.2776777345522,388067
2024-04-23,120.08670806884766,120.70944046538136,119.89573912592212,120.07010207381066,413324
2024-04-24,119.54700469970705,120.36900897802954,118.86615895177262,119.71306463822762,419070
2024-04-25,119.71306610107422,119.7213690981017,117.89470216940848,118.9824023626552,338153
2024-04-26,120.3191909790039,120.9004007637416,119.5137926946504,119.5137926946504,468266
2024-04-29,121.09967803955078,121.1827080124669,120.30258271691018,120.30258271691018,601732
2024-04-30,119.17337799072266,121.07477199950392,119.06543902330012,120.65131912730789,549303
2024-05-01,118.89107513427734,120.38562225401346,118.76653017285318,119.447375961972,594191
2024-05-02,120.33580780029295,120.39392878399627,117.85319633110184,119.23980452495567,507049
2024-05-03,122.96785736083984,123.1588262944284,120.26936813397094,121.12458441920892,800195
2024-05-06,123.78155517578124,125.37573825681282,123.29998132731062,124.05555408956629,1299703
2024-05-07,117.60409545898438,123.73172991866755,116.36694892097594,122.89312723182962,1659880
2024-05-08,115.00525665283205,116.9066506379612,114.05040437024904,115.41210352497907,1545806
2024-05-09,116.06803894042967,116.75719529832408,114.57349942784268,115.17131523287748,1300181
2024-05-10,115.6113739013672,116.84852807853176,115.19622403743476,116.75719510846662,565583
2024-05-13,114.84749603271484,116.20088456416362,114.66483009595488,116.15106658141087,603288
2024-05-14,114.47386932373048,115.56156202471416,114.13343883466942,115.3955020703655,478680
2024-05-15,114.34100341796876,115.05506873961782,113.78470262130328,115.05506873961782,657632
2024-05-16,114.37422943115234,114.65653134386967,112.7551373490981,113.98398096916176,884942
2024-05-17,113.28652954101562,114.66483470185076,112.87137966806712,114.598410722179,577193
