date,close,high,low,open,volume
2024-01-02,250.33547973632812,251.238719938848,247.16431908236137,247.3017683527264,599100
2024-01-03,243.78695678710935,249.55985562472443,243.53169815787135,246.64395386334505,530100
2024-01-04,245.33819580078125,247.00722691514065,242.72664471478603,244.02260780317948,698100
2024-01-05,242.09829711914065,245.80944226359424,240.86125373127152,241.9117556203123,889600
2024-01-08,243.89495849609375,244.90619555985376,239.6536562931009,241.96084139802548,679100
2024-01-09,241.1067047119141,243.30590798158795,239.44748605988852,242.6284740958879,582000
2024-01-10,238.446044921875,242.54008531676484,237.9551525726434,241.25394975871345,635100
2024-01-11,234.9901885986328,237.43482306641505,233.86112713468205,237.3661059231674,699600
2024-01-12,235.5301513671875,238.91732067946072,235.48107411523256,238.68168695052336,626900
2024-01-16,233.67459106445312,237.1599300440868,233.0855291825166,234.0771264213269,799500
2024-01-17,228.66749572753903,234.8625552659167,226.99846460484437,229.8358220076794,796900
2024-01-18,228.3533172607422,230.96486835809023,226.59592910476545,228.9227542280408,1001400
2024-01-19,226.67445373535156,229.25653727982197,223.80764424186657,228.09803853788804,1094500
2024-01-22,229.5314483642578,232.30008852899553,227.05736159929432,228.05877125046447,774000
2024-01-23,228.9718475341797,231.60302355313095,226.8511888144941,230.59178642844552,655600
2024-01-24,223.1400146484375,233.6058426407428,222.8651161441722,231.190645803732,1112300
2024-01-25,228.3140411376953,230.3561551664627,225.9577488056501,225.9577488056501,1097500
2024-01-26,223.758544921875,229.4528989324512,223.3167448220986,228.7558252339433,1003600
2024-01-29,223.4247589111328,224.31817163284575,220.94082975391396,223.09094071642264,771200
2024-01-30,219.0361785888672,223.06148698111156,218.30965249777324,223.06148698111156,1199400
2024-01-31,219.7823486328125,224.50473118201072,218.46676058002055,220.43033020419264,691200
2024-02-01,226.71372985839844,226.86100655757835,219.1343504840036,219.4485287909104,991000
2024-02-02,220.61685180664065,222.93386435330697,215.87482979449032,222.8553197777264,1222900
2024-02-05,213.63636779785156,218.28020547518184,212.8214846568661,217.31806061389324,773800
2024-02-06,214.6181640625,215.74721059431795,212.8313085291147,213.04730238437767,1232900
2024-02-07,213.0472869873047,216.5620781279304,212.6251267430669,216.0515458723101,1305200
2024-02-08,212.26185607910156,213.46944710492065,209.9252186037312,210.0135756342152,1317600
2024-02-09,213.48907470703125,214.2057733255624,210.10192057247585,213.04727459919275,1035300
2024-02-12,211.7218780517578,214.8930536210067,210.995366915212,213.37128424288352,1011700
2024-02-13,205.08502197265625,206.81295779132083,202.9840031439431,206.44970221680848,1656600
2024-02-14,205.26174926757812,208.13837145585495,204.59412783324547,206.8325959126992,809400
2024-02-15,208.10890197753903,208.92378506809624,204.8788219575483,207.07802505667297,610000
2024-02-16,203.03309631347656,205.81154904970808,202.1985732547949,205.02611822639244,849900
