date,close,high,low,open,volume
2024-01-02,3449.970947265625,3500.948883860031,3434.270070939742,3489.0642683756755,333400
2024-01-03,3379.3076171875,3450.089942597758,3375.1048901480635,3432.0896290505484,327400
2024-01-04,3389.8837890625,3418.361276012476,3354.3589238858617,3370.1190898905875,176600
2024-01-05,3378.187255859375,3419.1838675588606,3364.429357208525,3389.705248967548,321800
2024-01-08,3432.406494140625,3434.547423598187,3376.878813404413,3381.646356214793,264700
2024-01-09,3458.564697265625,3459.8235551626985,3410.758588544577,3410.758588544577,224300
2024-01-10,3490.2041015625,3506.6583084361177,3463.0251610326045,3463.0251610326045,148500
2024-01-11,3521.060791015625,3521.7248252774657,3455.3235770483207,3471.767862833623,167500
2024-01-12,3471.61865234375,3545.295471908597,3468.169256089194,3540.795333508868,167200
2024-01-16,3472.90771484375,3479.152395747938,3436.183280045189,3467.0596637400645,173200
2024-01-17,3459.228759765625,3479.984911548068,3431.1280602153224,3466.0087332355474,182400
2024-01-18,3497.796875,3509.423765749613,3450.952212996132,3467.257592670157,223000
2024-01-19,3584.72607421875,3590.752717178156,3520.297330984242,3530.5859895154854,235100
2024-01-22,3475.20703125,3637.408759167266,3450.020436554585,3620.964716826901,456400
2024-01-23,3459.942626953125,3499.967629137239,3455.412722869082,3492.2857404015226,238200
2024-01-24,3466.018798828125,3491.5921038253264,3445.946766033024,3469.2402361903014,260900
2024-01-25,3472.46142578125,3509.1560921065,3460.7750043574333,3489.054295361446,278100
2024-01-26,3488.667724609375,3505.6172942764615,3449.415656547229,3465.2155081136557,209600
2024-01-29,3522.646484375,3532.816323683674,3466.048454931765,3491.5423847670886,219500
2024-01-30,3523.905517578125,3544.056925098312,3493.723175372578,3495.0117987399167,185500
2024-01-31,3476.64404296875,3522.4776460895337,3470.310308923268,3498.976063712235,186400
2024-02-01,3527.17626953125,3567.925077952334,3480.837135115075,3560.679264310282,196500
2024-02-02,3530.09033203125,3551.936670443751,3480.638900773151,3507.8476058488027,197600
2024-02-05,3593.141357421875,3596.7988694420847,3504.338640176395,3509.879599070582,230800
2024-02-06,3612.90625,3628.032146597357,3573.7434754373235,3603.053666141672,277000
2024-02-07,3676.32373046875,3712.542633962847,3614.2740416507136,3618.020849804755,284800
2024-02-08,3806.469970703125,3810.970109364208,3693.204219986839,3717.042903540542,376500
2024-02-09,3725.151123046875,3728.818557154297,3630.817603151202,3667.482506420727,398900
2024-02-12,3756.919677734375,3793.3665452435985,3716.706157992358,3724.0908775256657,247300
2024-02-13,3714.674072265625,3754.500880821629,3669.5838727978103,3712.086903886858,264100
2024-02-14,3705.455810546875,3737.0753596593936,3662.5263836786,3708.330227013472,253700
2024-02-15,3717.697265625,3729.661256279199,3679.208687345132,3719.6598450502624,297500
2024-02-16,3684.174560546875,3723.1686652520607,3676.373610049926,3721.2060858833343,209600
2024-02-20,3668.335205078125,3697.3874310720457,3656.1432548744674,3676.403560445032,254900
2024-02-21,3708.2509765625,3719.798735777238,3676.968525422913,3683.897084153757,229500
2024-02-22,3867.697265625,3883.566571068661,3741.694588370448,3770.6478369256024,474000
2024-02-23,3475.147705078125,3665.797405153107,3460.646397519602,3665.797405153107,958500
2024-02-26,3468.992431640625,3554.682617034135,3466.8515019283795,3528.0786553696826,433200
2024-02-27,3447.552490234375,3502.663701746949,3432.932121323114,3485.406797492598,392900
2024-02-28,3464.908447265625,3476.535580486218,3429.59169861923,3447.552566678264,339600
2024-02-29,3438.34423828125,3484.1083954424475,3421.1565438865314,3474.8801583703153,480900
2024-03-01,3468.972412109375,3480.8570276587543,3423.802838788339,3451.9434672376706,348400
2024-03-04,3430.979248046875,3471.4504893640524,3422.1575628580663,3431.365956033151,270800
2024-03-05,3400.10302734375,3442.784649844212,3385.6709307610195,3421.6618760704396,287500
2024-03-06,3397.902587890625,3417.161758446304,3369.0979253129726,3402.8288797169985,236500
2024-03-07,3456.01708984375,3462.317539569891,3387.607389476766,3412.0337932053603,270700
2024-03-08,3463.907470703125,3488.0555964320465,3429.0469546771687,3455.2420169675815,305400
2024-03-11,3480.8408203125,3523.8502623781105,3454.7449884240827,3456.0170149633577,235500
