date,close,high,low,open,volume
2024-01-02,120.678955078125,121.1139791312366,120.2043902411597,120.58997699984604,633500
2024-01-03,120.30325317382812,121.44024301908712,120.11540051312124,120.60974326818412,772200
2024-01-04,121.06099700927734,121.59587713173464,120.5756457629356,120.5756457629356,517800
2024-01-05,121.12043762207033,121.86332549517628,120.59546473420282,121.48693169333924,493500
2024-01-08,120.05067443847656,121.62560062196444,118.96110709503904,121.52655041929668,553200
2024-01-09,118.01020050048828,119.69407645936047,117.62389945631118,119.69407645936047,526800
2024-01-10,119.35731506347656,119.4068439431678,117.66353166527192,117.98049684697608,429300
2024-01-11,118.75309753417967,119.08987728640736,117.97058809843595,118.87196230973876,725400
2024-01-12,119.0601577758789,119.3771229599164,118.15879110382228,118.96110757281332,335500
2024-01-16,118.86205291748048,119.32759716720126,118.29745846840429,118.76300271812508,566500
2024-01-17,118.84224700927734,120.16953631852472,118.44603865111311,118.5153745470134,500800
2024-01-18,119.58512878417967,119.72380056894986,118.14887450328077,118.50546125184565,344600
2024-01-19,120.6548843383789,120.77374910973872,119.28797347444646,120.3874480491264,421200
2024-01-22,121.53644561767578,121.98218284862875,120.90251527578536,120.90251527578536,288400
2024-01-23,121.13034057617188,121.97227862416187,120.92233288598936,121.51664165180313,371100
2024-01-24,120.88270568847656,121.85340819764868,120.69450502449509,121.5760646235995,444500
2024-01-25,122.328857421875,122.34866443805788,120.85298911227208,121.33834035773026,413900
2024-01-26,122.58639526367188,123.02221763768785,122.1802796357199,122.57648797695352,609800
2024-01-29,121.82369995117188,122.2595299075154,121.08081210215684,122.03170764205056,360300
2024-01-30,123.18070220947266,123.37880259869196,121.59587642458185,121.85340541915788,384000
2024-01-31,121.65531158447266,123.99293257702476,121.55626138452638,123.6561528287524,548500
2024-02-01,118.91158294677734,121.0709105646296,117.14845613018204,120.4964088229428,598900
2024-02-02,119.71389770507812,120.2190635437157,118.89176669567784,119.77332631301934,448200
2024-02-05,119.12948608398438,119.80303800178277,118.4460344364424,119.12948608398438,549100
2024-02-06,120.040771484375,120.29830049298587,118.30736653457954,118.73328919595396,394000
2024-02-07,121.30862426757812,121.51663194113829,120.4072501251054,120.4072501251054,674900
2024-02-08,123.76510620117188,123.92359256145365,121.31853535994848,122.34866647359748,794100
2024-02-09,124.74571990966795,124.7853414985815,122.81420712462084,123.418423130723,616700
2024-02-12,125.1320343017578,126.15226576470126,124.5773395548502,124.78535480809444,514200
2024-02-13,124.28018951416016,126.09283773414926,123.35900825130064,125.3796641684456,668300
2024-02-14,124.16131591796876,125.2310761905646,123.97312280935988,124.58723856962938,671000
2024-02-15,124.61695861816406,125.4787112481012,124.44857251852396,124.50800112850376,634900
2024-02-16,124.33961486816406,125.4390894936454,124.02264968693812,124.40895076539957,524300
2024-02-20,124.65657806396484,125.58766657519412,123.7552114142597,123.89388320652203,508000
2024-02-21,125.38955688476562,125.41927874587915,124.37923276123328,125.05278469593678,405000
2024-02-22,126.15226745605467,130.74826652321616,125.11222140407422,125.91454545107636,541600
2024-02-23,125.69662475585938,126.50884849660709,125.2508875150912,125.49851679650266,460600
2024-02-26,125.88481903076172,126.13244831445466,125.08250256985131,125.28061053103328,465600
2024-02-27,126.98429107666016,127.063534259524,125.349943883107,125.71643037902204,415000
2024-02-28,127.18238830566406,127.9549904267082,126.78618751531523,126.78618751531523,419700
