date,close,high,low,open,volume
2024-01-02,28.193702697753903,28.24229503190343,27.60086658200034,27.717490779109415,3902200
2024-01-03,28.310325622558594,28.35891981138476,28.06736023946404,28.20342211449855,3598200
2024-01-04,28.261734008789062,28.61160476255284,28.252015170775756,28.426950547657647,3655400
2024-01-05,28.4172306060791,28.504698291123297,28.10623521644586,28.213140576761816,3125500
2024-01-08,28.582447052001953,28.592165889608413,28.30060817612959,28.368638185696064,3560400
2024-01-09,28.407508850097656,28.58244420221467,28.3006053544428,28.417227686735107,2602400
2024-01-10,28.42694854736328,28.631038570245252,28.32976202774767,28.39779203537499,4137600
2024-01-11,27.55227279663086,28.32004238709036,27.474523953879537,28.310323550036617,5884600
2024-01-12,27.766082763671875,27.843831609539457,27.52311738862584,27.766082763671875,3150100
2024-01-16,27.727209091186523,27.834112595025175,27.503679538770378,27.610584896287723,4336000
2024-01-17,27.260713577270508,27.834111994657768,27.066342394869913,27.513397782702068,2961000
2024-01-18,26.98859214782715,27.16352750046649,26.774781448521928,27.114933317134145,4218800
2024-01-19,26.98859214782715,27.114933317134145,26.735907955534607,27.114933317134145,4709200
2024-01-22,26.697032928466797,27.13437131530066,26.667878271796926,26.988592470915563,4750500
2024-01-23,26.7261905670166,26.73590940420968,26.3568840220728,26.60956637437828,11149000
2024-01-24,26.376319885253903,26.959437142027173,26.32772755288891,26.93028063040098,4599900
2024-01-25,26.745628356933594,26.852531859161957,26.405476468421053,26.677598349966814,5044200
2024-01-26,26.794219970703125,26.939998817961374,26.60956577554742,26.842814155574953,3448700
2024-01-29,27.12465476989746,27.134373607501285,26.658161686986304,26.774784030874724,3611200
2024-01-30,27.182966232299805,27.26071508028243,26.842816180925023,26.98859503918261,5307700
2024-01-31,27.15380859375,27.48424162484331,26.920562075392112,27.40649278539068,3955700
2024-02-01,27.58142852783203,27.58142852783203,26.901126590694098,27.046905444818034,3491100
2024-02-02,27.163528442382812,27.41621078975875,26.871968893314335,27.29958845307426,2998100
2024-02-05,26.755346298217773,27.10521515857073,26.667878619709885,26.90112514450472,3716700
2024-02-06,26.83309555053711,26.96915556199705,26.629003679668568,26.687314848340165,3325300
