date,close,high,low,open,volume
2024-01-02,55.77298355102539,56.65230898323819,55.40248100808538,56.20770517792083,2912600
2024-01-03,54.2415771484375,55.28886198912217,54.13289579275581,55.28886198912217,3247500
2024-01-04,54.81461715698242,55.43212141087184,54.24157516922541,54.37001334039267,3597800
2024-01-05,55.05173873901367,55.54574212678243,54.76521586956057,55.02209597286376,3123600
2024-01-08,55.74334335327149,55.78286453088672,55.027039911493375,55.32838229515237,2561100
2024-01-09,56.1187858581543,56.23734561963497,55.04185828825877,55.318502756976166,2591500
2024-01-10,56.35590744018555,56.40530702522477,55.63466294556195,56.06938457043259,2710500
2024-01-11,56.17806625366211,56.42506794927691,55.49633916163932,56.22746583899571,3146000
2024-01-12,55.46670150756836,56.67207101742422,55.278981571175585,56.454708313955955,2890700
2024-01-16,55.18017578125,55.37283679703635,54.49845247684803,54.883774508420736,2844200
2024-01-17,54.399658203125,55.12090274717904,54.310737436381515,54.75533750115193,4077400
2024-01-18,54.73557662963867,55.19993724919836,54.25145165343552,54.7059338636202,2422800
2024-01-19,55.20982360839844,55.38766514218973,54.05385363875502,54.676299007024554,4860800
2024-01-22,55.6445426940918,56.06938591975725,55.264161734294376,55.48646175679397,3123900
2024-01-23,55.23945999145508,55.95576341328261,54.90353752897564,55.81250574407457,2873600
2024-01-24,54.31073760986328,55.644545346329046,54.27121643141838,55.605024167884146,2718100
2024-01-25,55.634666442871094,55.684066031015675,54.893661313861365,54.962821491053184,3053000
2024-01-26,54.844261169433594,55.79275065452631,54.62690221507559,55.71370829370725,4136800
2024-01-29,55.634666442871094,55.644544852921214,54.53797824890518,54.92330031295872,3455300
2024-01-30,55.65442657470703,55.842146515693095,54.745458330736675,55.229583336049195,4502200
2024-01-31,54.05384826660156,55.66430032079115,53.9945702738605,55.3678990502459,4194200
2024-02-01,54.92329788208008,55.140660583032265,53.90071100006374,54.65653559516971,5211600
2024-02-02,56.099029541015625,56.29663167115968,54.10325518756023,54.46882044745824,4190100
2024-02-05,55.58525848388672,56.81038852075786,55.30861779802249,55.46669872836586,7718400
2024-02-06,53.65864944458008,55.35801853905121,53.59936768110733,54.20205241843329,8843000
2024-02-07,53.18441009521485,54.65653817866581,52.59160372885552,54.24157711426658,8359000
2024-02-08,54.399658203125,54.439175612496655,52.84848775911411,53.41165135884051,5429500
2024-02-09,55.3382568359375,55.34813901412384,53.95504963663806,53.95504963663806,5578600
2024-02-12,55.36790466308594,55.74334455166115,54.58737834866632,55.051742773261005,4302300
2024-02-13,53.32272720336914,54.073610698969055,52.650882290436535,53.757448830406275,5188700
