date,close,high,low,open,volume
2024-01-02,39.914520263671875,40.7243253242459,39.748658728974654,40.25600208326774,8242900
2024-01-03,39.02666473388672,39.26082635991406,38.480290087738105,38.95836836835224,10382900
2024-01-04,39.143741607666016,39.17301413553572,38.38272287676004,38.93885252194096,8469100
2024-01-05,39.35839080810547,39.8754929153063,38.792502393387586,39.16325674365542,6832700
2024-01-08,39.251068115234375,39.504743523522016,38.39248043790153,38.67542465411743,6704000
2024-01-09,37.73878479003906,38.714451400491214,37.63146086738968,38.58761369900807,9638200
2024-01-10,37.02655029296875,37.7387865043275,37.0167915421722,37.61194879708273,8683300
2024-01-11,36.60700988769531,37.16313953081465,36.29479688530805,37.05581561339292,8390100
2024-01-12,36.72409439086914,37.582682138307234,36.70458061003269,37.23144152699742,9090700
2024-01-16,35.133750915527344,36.29479649492232,35.10448210995353,36.29479649492232,11303300
2024-01-17,33.88490295410156,34.38249503934007,33.8556341450427,34.38249503934007,16109300
2024-01-18,33.77758026123047,33.99222812717897,33.55317736586299,33.96295931704894,10762700
2024-01-19,33.73855209350586,33.845872290839345,33.37755277947206,33.72879334346568,10704800
2024-01-22,34.1483268737793,34.275164558577565,33.36779443246736,33.475118340998804,11795400
2024-01-23,34.49957275390625,34.56786912049716,34.167845949662045,34.39224882872829,7507800
2024-01-24,33.60195541381836,35.50450597438627,33.57268660764539,35.133751634747334,13515300
2024-01-25,33.65074157714844,34.15808491739933,33.42633499119918,34.138574861281874,10949000
2024-01-26,33.3775520324707,33.76782014414542,33.3287694489795,33.66049622734124,9500000
2024-01-29,33.80685043334961,33.80685043334961,33.25072074846099,33.6995265078671,13098200
2024-01-30,33.670249938964844,33.962952872214046,33.367795700020196,33.904411541189724,7633200
2024-01-31,33.670249938964844,34.567865071975746,33.66049491139699,34.03124923080622,12557200
2024-02-01,34.74348831176758,34.74348831176758,33.82635932338623,33.8361180736603,11872700
2024-02-02,33.57268524169922,34.03124970307242,32.97752806124612,33.92392578897466,17115300
2024-02-05,32.54823684692383,33.12388026283531,32.53847809713221,32.8604498465498,12077100
2024-02-06,32.84093475341797,32.918989861134285,32.275050109964226,32.66531448292864,9501600
2024-02-07,32.83118438720703,32.94826334353179,32.499457576059434,32.928749563832184,8250000
2024-02-08,32.528724670410156,32.77264132099155,32.421400748654705,32.62628984189363,8156100
2024-02-09,31.992111206054688,32.43116195472213,31.74819453700311,32.43116195472213,10676900
2024-02-12,32.743370056152344,32.870204025185956,31.81648610914185,31.99210638212794,9856400
2024-02-13,31.260358810424805,32.0604051260359,30.967657713365096,31.96283623274631,14169900
2024-02-14,31.33841133117676,31.36768386115363,30.85057987372431,31.17254978942351,9943400
2024-02-15,32.275054931640625,32.58726796540365,31.757949070448856,31.79697663013747,11095200
2024-02-16,32.61653137207031,32.81166541632106,32.040887988560385,32.12869812237961,9464900
2024-02-20,32.38237380981445,32.97753104410018,32.22626729933564,32.81166950503579,9491000
2024-02-21,32.61653137207031,32.66531395266492,31.894536524904247,32.401883551207256,13382800
2024-02-22,30.13833999633789,32.38237238117108,29.96271971456313,32.19699707124111,30588400
2024-02-23,30.51885223388672,30.713984439345033,29.445618590588683,30.31396127807866,21714400
2024-02-26,29.279756546020508,30.070046015674514,29.016326102490353,29.884668830123314,23497000
2024-02-27,29.133403778076172,29.533426914695458,29.02607986207813,29.455373665134044,13232800
2024-02-28,29.14316177368164,29.328537085344983,28.704111065139337,28.869974459373505,12681600
2024-02-29,30.489582061767575,30.723741828689583,29.76758898185729,30.021262527923565,18472200
2024-03-01,31.16279029846191,31.55305654840866,30.177366854261216,30.86033232643395,17000700
2024-03-04,32.923011779785156,33.070517815359224,31.14312424832178,31.192291676435033,28767800
2024-03-05,32.785343170166016,33.73920707990458,32.66734058636609,33.43436300791738,16332900
2024-03-06,33.0606803894043,33.70970016053979,32.952509802342696,33.0901838457519,13627000
2024-03-07,33.32619094848633,33.660534713954775,33.04101461150911,33.42452955670313,10845300
2024-03-08,33.345855712890625,33.77853429696994,33.19834968926399,33.572028864879854,13720200
2024-03-11,34.65373611450195,34.870073563153674,33.32619295779231,33.562201880507764,20370400
2024-03-12,33.31635665893555,33.92604098277317,33.109847471580764,33.9162089982487,14192200
2024-03-13,33.79820251464844,34.053879125868995,33.47369450961811,33.572029359328134,15764600
2024-03-14,33.640865325927734,33.994876795503764,33.10001613684621,33.27702187163422,18926700
2024-03-15,33.31635665893555,33.49336239024874,32.81483916980347,32.923009755743095,53027700
2024-03-18,33.84736633300781,34.07354321546264,33.03117666392567,33.12951150315794,14967400
2024-03-19,33.00168228149414,33.59169891445186,32.80500882009681,33.51303178063349,13681800
2024-03-20,33.729366302490234,34.112877455953665,32.73617084739864,32.89350885269732,11577700
2024-03-21,33.95553970336914,34.9389031816131,33.90637227970374,34.36855431487327,13157300
2024-03-22,33.208187103271484,33.95554174104274,33.208187103271484,33.758872034578964,9514500
2024-03-25,33.355690002441406,34.16205156909839,33.2966905899005,33.45402860873336,9284100
2024-03-26,33.43436050415039,34.16205117743084,33.43436050415039,34.10304801433214,9555900
2024-03-27,34.66356658935547,34.69306629669608,33.61136784688372,33.739206164083704,10667000
2024-03-28,35.243751525878906,35.764933032771545,34.78156943411559,35.14541666650708,14877900
2024-04-01,35.82393264770508,36.463120423958905,35.49942089172678,36.34511410293003,12495800
2024-04-02,36.177947998046875,36.38445345519903,35.833768484892154,36.04027769327877,15006800
2024-04-03,36.610626220703125,36.79746395345674,36.05994125662251,36.14844413029199,15548100
2024-04-04,37.09247589111328,37.57432195050823,36.36478518248076,36.66962924644908,16421300
2024-04-05,38.99036407470703,39.25586891725381,36.93513422024138,37.102304213788166,21084700
2024-04-08,38.74452590942383,39.472212845854656,38.518348988691606,39.33454254713717,16286200
2024-04-09,39.01002883911133,40.101562940949094,38.79369141665244,39.50171059660696,14876200
2024-04-10,38.410179138183594,38.61668457007958,37.57431792380831,38.05616768279961,12584300
2024-04-11,38.42001724243164,38.81336420023319,37.711994218882694,38.665858153248955,11538200
2024-04-12,37.99716567993164,40.61291248394914,37.672657670106446,39.53121411621965,24329800
2024-04-15,37.80049133300781,38.31184079968543,37.14163959307171,38.23317367086104,11524300
2024-04-16,37.475982666015625,37.80049066241464,36.7581277787707,37.26947723637681,11832700
2024-04-17,37.91849899291992,38.34134561008983,37.348146346045475,37.633322669482695,10811300
2024-04-18,37.908660888671875,38.557680626604,37.613652598927075,38.488845484038016,6426700
2024-04-19,38.370845794677734,38.55768351690027,37.7119902720002,37.85949630354666,10435500
2024-04-22,36.836795806884766,37.64315357672434,36.74829294184218,37.02363727266027,14173400
2024-04-23,37.082637786865234,37.180976390528464,35.99110366922547,36.38445058141006,12186900
2024-04-24,37.95782852172851,38.095502558856,36.64012131909425,36.79745932457742,11977200
2024-04-25,42.68781280517578,43.17949459457022,39.31487542983118,39.65905493314791,36611600
