date,close,high,low,open,volume
2024-01-02,114.386474609375,115.56351693068974,113.66663661727372,113.9779185129023,4688400
2024-01-03,116.66272735595705,116.90591656436838,114.21138340065066,114.736665559859,4881900
2024-01-04,113.30671691894533,117.93703400838665,113.10243145711964,117.32419988754616,5891500
2024-01-05,113.35535430908205,114.56157072255952,112.8397943670935,114.29892963908178,3984600
2024-01-08,111.3806610107422,111.915680254958,109.41569540948264,111.8281282779291,6769600
2024-01-09,109.68805694580078,111.38065167044562,109.19194890836262,111.38065167044562,5935600
2024-01-10,108.1511001586914,109.65887615110732,107.81063676665904,109.65887615110732,4445200
2024-01-11,107.97601318359376,109.18222963121544,107.91765014595678,108.56939547138944,4212600
2024-01-12,108.6569366455078,110.28144621744562,108.02465063333364,109.92152351294764,5549500
2024-01-16,105.6802978515625,108.69584243850146,105.3884678437913,108.46238288521174,6677500
2024-01-17,104.6394500732422,105.58302536926064,103.67642290644456,104.0071566605091,4864100
2024-01-18,104.0168914794922,104.415717933436,102.8884899580007,104.415717933436,6150900
2024-01-19,104.9312744140625,104.97990779915447,103.03439427839234,103.16085740703076,5699900
2024-01-22,105.11609649658205,105.4371080188929,104.08497667266325,104.5713550683299,5740200
2024-01-23,105.04801940917967,106.4390621241054,104.71728561338092,104.88265251128033,3969500
2024-01-24,106.68223571777344,107.02269911104833,105.46628972640224,105.95266812295073,5332000
2024-01-25,108.99740600585938,109.02658752337518,106.28341355370404,106.8087031336256,5958700
2024-01-26,109.17249298095705,109.3864932311986,107.43125751324696,108.9876668241332,4156000
2024-01-29,108.55965423583984,109.0460326216828,107.47989362554486,108.98766959027613,4705700
2024-01-30,110.9429168701172,111.21528758878496,107.74254608268008,108.18028367746103,6206500
2024-01-31,108.8223114013672,110.99155501920904,108.74448907225332,110.86509930055836,5501400
2024-02-01,108.3456573486328,110.13553384599,107.781464005242,109.2795030518664,5255200
2024-02-02,107.61608123779295,108.9001199064975,106.70169489987384,108.61802696774964,4609600
2024-02-05,106.9740753173828,107.8398283471532,106.3126003418963,107.24644605642796,4520400
2024-02-06,108.48184204101562,109.3865062200066,107.19780327937158,107.85927824273644,4777100
2024-02-07,109.26004791259766,109.8923413425634,108.41374679050084,108.6763952932238,6100700
2024-02-08,110.79700469970705,112.14913610308086,109.52268820255404,110.02852591149062,7715500
2024-02-09,108.13164520263672,111.18610084092576,107.99545242816497,110.88454119812096,5974000
2024-02-12,108.07328033447266,109.08494830959036,107.51880924846584,108.23864721135028,5802000
2024-02-13,106.7795181274414,108.88067652451709,105.87485394340258,108.0732865429623,6321100
