date,close,high,low,open,volume
2024-01-02,69.97393035888672,69.97393035888672,68.52112144510777,68.52112144510777,716100
2024-01-03,70.74812316894531,70.77680321750292,69.476918118143,69.99304960984378,1117900
2024-01-04,71.03486633300781,71.57011057257807,70.18420718419544,70.77680422954526,860500
2024-01-05,71.04442596435547,71.85685233563105,70.63343277058229,71.1113314939392,1169900
2024-01-08,71.19733428955078,71.23556705416834,70.54739187536065,71.04441052323475,742100
2024-01-09,70.64299011230469,70.94884499198719,70.30845518489572,70.72900837901749,598400
2024-01-10,70.27977752685547,70.82458172116617,70.193759266143,70.61430513877343,472800
2024-01-11,67.89028930664062,69.91658245418151,67.67045998451948,69.91658245418151,722000
2024-01-12,68.1005630493164,68.57846173738179,67.80426819620556,68.18658131293364,681200
2024-01-16,66.77201080322266,67.78515377223837,66.55217417997946,67.7469209989719,1468000
2024-01-17,66.7911148071289,67.54619557302208,64.37294872854268,66.51393270632092,3414700
2024-01-18,66.22720336914062,67.34548458796652,66.1029523311007,66.61907651505456,1920900
2024-01-19,66.55216979980469,66.72421362210265,65.83532175558904,66.45659151900702,1195700
2024-01-22,66.33234405517578,67.34548701206849,66.18897298018106,67.28814149893292,1168900
2024-01-23,66.55216979980469,66.80067916360295,65.51035414244588,66.20808215520874,1173300
2024-01-24,65.18537902832031,67.3359231540778,64.93687695747354,67.3359231540778,2092800
2024-01-25,66.89627075195312,67.02052910464845,65.16627946125843,65.95959320478681,1516100
2024-01-26,68.21526336669922,68.21526336669922,67.05874938261198,67.22123319121764,2242200
2024-01-29,67.1543197631836,68.22480806301286,67.14475974846236,67.89028046931621,1333000
2024-01-30,67.3072509765625,67.79470969105286,66.60952296004918,67.09697438238409,918200
2024-01-31,66.68780517578125,68.04285636498248,66.41679641482799,67.97510417474416,1619100
2024-02-01,67.87830352783203,67.91702011690796,66.02963255217112,66.38774807836337,1032800
2024-02-02,66.49422454833984,67.5395504210742,65.60376504983361,66.97817089114999,924200
2024-02-05,65.63280487060547,66.20386543176018,65.023035097839,65.80702586060099,853700
2024-02-06,65.89413452148438,66.02963890406816,65.33275500253156,65.47794037942418,596700
2024-02-07,65.08110809326172,66.44584044990981,64.92624908923997,66.24258385338611,1161600
2024-02-08,64.25839233398438,64.9068786361224,63.10659771941469,64.89720502643189,1847000
