date,open,high,low,close,volume,macd,macd_signal
2025-01-13,128.585,130.13,128.0835,128.85,3510639.0,0.0,0.0
2025-01-10,131.3,133.05,128.8,129.63,4325415.0,0.06222222222223195,0.01244444444444639
2025-01-08,131.2,131.63,130.1,130.8,3204678.0,0.20359607470720675,0.050674770496998464
2025-01-07,135.35,136.765,130.8096,131.29,4290458.0,0.3511272004466264,0.11076525648692406
2025-01-06,137.0,138.1,134.58,135.2,4174471.0,0.774621647103487,0.24353653461023667
2025-01-03,131.98,136.36,131.94,135.71,3607355.0,1.138275454061386,0.4224843185004665
2025-01-02,131.87,134.23,130.41,131.48,2606269.0,1.0727817078994804,0.5525437963802693
2024-12-31,132.46,133.19,131.27,131.41,2312564.0,1.0036594656598368,0.6427669302361828
2024-12-30,131.31,132.61,129.85,131.81,2458835.0,0.9699749799659685,0.70820854018214
2024-12-27,133.59,134.5,132.16,133.385,2650366.0,1.0581711808614784,0.7782010683180077
2024-12-26,134.24,136.27,134.24,135.32,2067513.0,1.2695708119806284,0.8764750170505319
2024-12-24,134.33,135.07,132.83,134.99,1677060.0,1.3944044738320258,0.9800609084068307
2024-12-23,134.81,135.58,132.21,134.52,4728474.0,1.4388250980878752,1.0718137463430397
2024-12-20,128.63,135.82,128.34,134.21,15471727.0,1.4325013695352027,1.1439512709814723
2024-12-19,129.13,131.08,127.91,129.35,4745008.0,1.0235297717285619,1.1198669711308902
2024-12-18,132.025,133.71,127.23,127.54,4236662.0,0.5470588073874296,1.0053053383821982
2024-12-17,132.2,132.61,130.88,132.24,3126163.0,0.5424498318222959,0.9127342370702177
2024-12-16,131.22,133.28,129.17,132.2,4136299.0,0.5294661634243027,0.8360806223410348
2024-12-13,136.65,137.019,130.75,130.95,5288524.0,0.41354487150650243,0.7515734721741283
2024-12-12,138.1,139.1,134.4001,137.47,4254067.0,0.8381245445451952,0.7688836866483417
2024-12-11,138.68,140.17,137.21,138.84,4096469.0,1.2705089089539001,0.8692087311094534
2024-12-10,137.19,139.8899,136.62,138.3,4777826.0,1.5517159305395865,1.00571017099548
2024-12-09,137.0,138.97,136.59,137.27,3648659.0,1.6721862075023068,1.1390053782968454
2024-12-06,137.75,138.86,136.56,136.92,4295842.0,1.7195952711340112,1.2551233568642786
2024-12-05,138.84,140.38,135.51,136.32,6174926.0,1.689279349237097,1.3419545553388423
2024-12-04,136.55,139.15,134.85,139.07,3893417.0,1.8656497312353792,1.4466935905181497
2024-12-03,136.97,138.37,135.3762,137.46,4681376.0,1.854137640422266,1.528182400498973
