date,open,high,low,close,volume,macd,macd_signal
2025-01-13,293.75,302.03,292.9301,301.74,2290701.0,0.0,0.0
2025-01-10,293.72,295.22,290.0,293.08,2423539.0,-0.6908262108262306,-0.13816524216524614
2025-01-08,286.29,287.27,284.23,285.25,1041748.0,-1.848814538843044,-0.48029510150080573
2025-01-07,285.85,292.38,285.09,286.33,1260178.0,-2.648847393684207,-0.914005559937486
2025-01-06,284.32,285.25,281.97,283.24,1458220.0,-3.4919631928482886,-1.4295970865196466
2025-01-03,283.77,287.4499,282.5201,283.91,1581597.0,-4.059282258371695,-1.9555341208900563
2025-01-02,286.56,290.21,282.86,283.29,918147.0,-4.506962070296083,-2.4658197107712616
2024-12-31,289.91,290.925,288.18,290.04,777950.0,-4.267885432113815,-2.8262328550397724
2024-12-30,291.98,291.98,287.89,288.69,816159.0,-4.139630112374277,-3.0889123065066735
2024-12-27,293.17,295.83,291.42,292.81,456997.0,-3.6633089346595398,-3.203791632137247
2024-12-26,294.84,296.2,294.1601,295.08,418518.0,-3.0672930953142554,-3.1764919247726486
2024-12-24,293.12,296.02,292.3045,296.02,296074.0,-2.4903884565643466,-3.0392712311309884
2024-12-23,293.42,295.0,290.74,293.55,797315.0,-2.2070541845345133,-2.8728278218116934
2024-12-20,292.91,297.35,292.505,294.99,2258717.0,-1.8450452342600556,-2.667271304301366
2024-12-19,296.15,297.81,292.62,293.17,1041343.0,-1.6855790169879015,-2.470932846838673
2024-12-18,304.69,305.23,294.67,295.31,1043244.0,-1.3707199690740026,-2.250890271285739
2024-12-17,305.77,307.1,303.78,304.71,924600.0,-0.3585572395793406,-1.8724236649444592
2024-12-16,311.32,312.04,306.31,306.72,984852.0,0.598875750646755,-1.3781637818262165
2024-12-13,310.87,312.41,307.39,312.3,1025347.0,1.7873047230387442,-0.7450700808532243
2024-12-12,312.2,313.16,310.22,310.89,653111.0,2.5855632658183367,-0.07894341151891213
2024-12-11,314.98,316.08,311.53,312.36,858303.0,3.2987793518614126,0.5966011411571529
2024-12-10,315.63,316.28,311.475,315.21,742183.0,4.047324383925229,1.2867457897107681
2024-12-09,322.44,322.44,315.905,316.62,1215981.0,4.700146567064394,1.9694259451814933
2024-12-06,323.14,324.4,320.04,320.11,1020293.0,5.436458573033121,2.662832470751819
2024-12-05,314.49,323.36,312.6,321.97,1730080.0,6.099763323315926,3.350218641264641
2024-12-04,329.95,329.95,325.62,327.48,974890.0,6.989477719425565,4.078070456896826
