date,open,high,low,close,volume,macd,macd_signal
2025-01-13,137.22,142.82,137.0,141.95,1561959.0,0.0,0.0
2025-01-10,134.75,140.14,134.709,137.47,1369875.0,-0.3573789173789237,-0.07147578347578475
2025-01-08,137.68,137.68,135.63,137.0,1684573.0,-0.6707968279478393,-0.19133999237019567
2025-01-07,136.83,140.28,135.98,137.41,1056693.0,-0.8760012099838832,-0.3282722358929332
2025-01-06,135.6,138.34,135.34,136.43,1047034.0,-1.104967592376994,-0.4836113071897454
2025-01-03,133.45,136.05,132.755,135.69,1246919.0,-1.3307963239684568,-0.6530483105454877
2025-01-02,135.21,135.73,132.87,133.43,953587.0,-1.6728467965945697,-0.8570080077553042
2024-12-31,134.81,135.91,134.03,134.34,719606.0,-1.8491786848732374,-1.055442143178891
2024-12-30,134.4,135.59,133.24,134.42,993643.0,-1.9598754214462986,-1.2363287988323726
2024-12-27,134.62,136.2221,134.59,135.54,631818.0,-1.9349241418787813,-1.3760478674416543
2024-12-26,135.01,135.98,134.97,135.83,556576.0,-1.8701910978657281,-1.4748765135264692
2024-12-24,134.6,136.1,134.15,136.1,370216.0,-1.7766231448883616,-1.5352258397988479
2024-12-23,134.16,134.69,133.17,134.6,1194949.0,-1.8027266216737416,-1.5887259961738267
2024-12-20,133.23,135.53,133.23,134.51,4363950.0,-1.8098136576546153,-1.6329435284699845
2024-12-19,133.14,134.27,131.62,133.19,2166908.0,-1.9000406669541121,-1.68636295616681
2024-12-18,136.95,137.57,132.91,133.01,1746949.0,-1.96343743302117,-1.7417778515376823
2024-12-17,137.58,139.34,136.2,136.46,2430649.0,-1.7155182334096537,-1.7365259279120766
2024-12-16,138.63,139.938,137.0,137.67,1580702.0,-1.4052052623931388,-1.6702617948082892
2024-12-13,140.36,140.465,137.29,139.0,1474294.0,-1.0399719630224524,-1.544203828451122
2024-12-12,140.5,141.715,139.88,140.91,976363.0,-0.5896043129397412,-1.3532839253488458
2024-12-11,142.86,143.59,141.17,141.19,1848678.0,-0.2076968456334498,-1.1241665094057667
2024-12-10,144.25,144.9,141.7252,141.93,1261264.0,0.15291666118068292,-0.8687498752884768
2024-12-09,140.81,144.57,140.44,144.0,1547275.0,0.5988341760786113,-0.5752330650150592
2024-12-06,139.47,141.79,138.96,140.58,1298025.0,0.6685549165134148,-0.32647546870936445
2024-12-05,139.0,140.57,137.56,137.87,1994522.0,0.49937823262027337,-0.1613047284434369
2024-12-04,139.2,142.41,137.69,140.2,1948899.0,0.5470104235003532,-0.019641698054678882
2024-12-03,138.81,139.595,136.7,139.28,1715048.0,0.5047050411585303,0.08522764978796296
2024-12-02,137.83,140.02,137.105,139.58,1702239.0,0.4897397981139875,0.16613007945316788
2024-11-29,137.27,139.1,137.08,137.97,1183296.0,0.34400076384133627,0.20170421633080157
2024-11-27,134.69,139.0,134.235,138.14,2336938.0,0.23945877671783933,0.20925512840820915
2024-11-26,127.02,134.81,126.17,134.37,3444150.0,-0.1459169542389418,0.13822071187877896
2024-11-25,134.53,135.61,133.76,134.49,3355400.0,-0.4366139861368481,0.023253772275653544
2024-11-22,132.1,134.32,131.5,133.84,2067844.0,-0.7112442648473234,-0.12364583514894185
2024-11-21,129.71,132.19,129.06,132.06,2882187.0,-1.0602993918729453,-0.31097654649374257
2024-11-20,125.32,128.71,124.89,128.57,1696093.0,-1.600097005447168,-0.5688006382844277
2024-11-19,125.78,127.12,125.12,125.69,1838200.0,-2.2345242296953813,-0.9019453565666186
2024-11-18,126.92,128.09,126.01,126.92,1444996.0,-2.607998274565688,-1.2431559401664325
2024-11-15,129.47,129.71,125.82,127.07,2631136.0,-2.8589195544547863,-1.5663086630241032
2024-11-14,133.69,134.35,130.16,130.22,1971103.0,-2.771647969701746,-1.807376524359632
2024-11-13,133.26,134.87,132.19,134.28,1103090.0,-2.347812420739075,-1.9154637036355207
2024-11-12,133.86,136.04,133.64,133.67,1490800.0,-2.037652803509218,-1.9399015236102601
2024-11-11,137.07,137.46,133.2,133.86,5405489.0,-1.7562724446708842,-1.903175707822385
2024-11-08,137.67,138.665,134.94,136.68,1918633.0,-1.2908459818241056,-1.7807097626227293
2024-11-07,138.79,140.07,137.57,139.63,2182801.0,-0.6761574883478261,-1.5597993077677488
2024-11-06,143.0,143.07,137.04,137.78,2528903.0,-0.3344367884636199,-1.314726803906923
2024-11-05,138.18,140.79,137.241,140.41,1240710.0,0.1469049198611856,-1.0224004591533014
2024-11-04,137.32,140.64,136.905,139.65,1795434.0,0.46172358114290546,-0.7255756510940601
2024-11-01,139.135,140.97,135.27,136.87,2077724.0,0.48134818948452107,-0.4841908829783439
2024-10-31,130.67,131.44,129.86,130.31,1596089.0,-0.032066697877297656,-0.3937660459581347
2024-10-30,131.66,134.11,131.14,131.49,1550574.0,-0.3398183424157253,-0.3829765052496528
2024-10-29,131.14,132.29,130.56,131.23,941585.0,-0.5978024702744449,-0.42594169825461126
2024-10-28,131.75,132.23,130.34,131.54,1739863.0,-0.7683848784797078,-0.4944303342996306
2024-10-25,131.18,131.71,129.35,130.19,1248591.0,-1.000967849256142,-0.5957378372909329
2024-10-24,133.14,133.31,130.69,130.69,1830078.0,-1.131897893605128,-0.702969848553772
2024-10-23,133.27,134.3,131.36,133.03,1657530.0,-1.034912624720647,-0.769358403787147
2024-10-22,134.69,134.75,131.98,133.46,1822734.0,-0.9128311448286013,-0.7980529519954379
2024-10-21,138.35,138.81,136.22,136.76,975947.0,-0.5435327643453434,-0.7471489144654191
2024-10-18,138.53,139.52,137.2375,138.83,1185274.0,-0.08287411565510183,-0.6142939547033557
2024-10-17,141.81,142.53,136.48,137.42,1592884.0,0.16650658193020718,-0.45813384737664314
2024-10-16,141.51,142.565,138.44,139.11,1702132.0,0.49480762326422223,-0.26754555324847007
2024-10-15,144.35,146.66,144.068,144.58,1251198.0,1.1827379818790291,0.022511153777029762
2024-10-14,144.0,145.07,142.82,144.25,1765112.0,1.681911476726782,0.35439121836698023
2024-10-11,143.06,145.055,143.06,143.82,1427375.0,2.0195327450351215,0.6874195237006085
2024-10-10,143.21,144.41,142.595,142.74,1288934.0,2.174882368410181,0.984912092642523
2024-10-09,145.03,145.5899,144.18,144.8,634673.0,2.436140536371738,1.275157781388366
2024-10-08,144.0,145.24,143.84,144.61,914968.0,2.597911003733401,1.5397084258573732
2024-10-07,144.13,144.4499,142.83,143.89,836738.0,2.6376125265525445,1.7592892459964076
2024-10-04,146.2,146.56,144.2,144.97,1001140.0,2.7248132919914383,1.9523940551954138
2024-10-03,145.43,145.98,144.09,144.55,1100049.0,2.7285767031815453,2.10763058479264
2024-10-02,146.27,147.65,145.11,146.54,1200066.0,2.8591767922543454,2.2579398262849812
2024-10-01,148.19,148.19,144.02,146.56,1408643.0,2.9305110296503756,2.3924540669580603
2024-09-30,147.7,148.83,146.71,148.48,1408312.0,3.1061659332552267,2.5351964402174936
2024-09-27,147.18,150.08,147.18,148.06,2213029.0,3.174885120600834,2.663134176294162
2024-09-26,141.26,146.96,140.54,146.74,2149759.0,3.0872447674317414,2.747956294521678
2024-09-25,141.97,142.835,139.21,139.44,1437304.0,2.401062214180371,2.6785774784534166
2024-09-24,140.1,143.27,139.31,141.87,1930083.0,2.029938422155169,2.5488496671937675
2024-09-23,141.15,141.15,138.6007,139.79,2179480.0,1.5501127911136905,2.349102291977752
2024-09-20,141.21,141.3952,137.88,140.09,2613595.0,1.180447549800732,2.115371343542348
2024-09-19,141.85,143.44,141.455,141.95,1225954.0,1.025747459885423,1.897446566810963
2024-09-18,138.5,141.0,137.43,139.01,1390546.0,0.6583243414630431,1.6496221217413791
2024-09-17,138.66,139.775,137.39,138.35,1210176.0,0.31030538154280407,1.3817587737016641
