date,open,high,low,close,volume,macd,macd_signal
2025-01-13,115.28,117.48,114.41,117.32,39128897.0,0.0,0.0
2025-01-10,118.18,118.71,114.4501,116.04,59415614.0,-0.10210826210825985,-0.020421652421651972
2025-01-08,124.51,125.3,120.1201,121.84,46723136.0,0.2817340768337857,0.04000949342943557
2025-01-07,130.51,131.71,126.8537,127.33,39220408.0,1.0172033272660599,0.23544826019676043
2025-01-06,129.07,130.73,127.36,129.55,48020190.0,1.7589276308552684,0.5401441343284621
2025-01-03,121.65,125.56,121.42,125.37,36785299.0,1.98655860795958,0.8294270290546857
2025-01-02,122.29,123.14,119.44,120.63,34256182.0,1.7641434634349196,1.0163703159307325
2024-12-31,123.1,123.55,120.138,120.79,30203428.0,1.5825459175716077,1.1296054362589076
2024-12-30,123.562,124.1,122.35,122.44,30501637.0,1.5538578583616527,1.2144559206794567
2024-12-27,124.37,126.18,122.26,125.19,32924011.0,1.7330468962072842,1.3181741157850222
2024-12-26,125.52,127.2999,125.05,125.06,25139138.0,1.8433169754742806,1.4232026877228738
2024-12-24,127.51,127.51,124.66,126.29,24829564.0,2.006824109082629,1.539926971994825
2024-12-23,120.71,126.3387,120.47,124.6,47777898.0,1.9772433834585996,1.62739025428758
2024-12-20,118.0,121.86,117.9,119.21,53591212.0,1.5015634031724403,1.602224884064552
2024-12-19,122.16,123.38,118.45,118.88,46160667.0,1.0854430379548177,1.4988685148426053
2024-12-18,125.43,127.75,120.43,121.41,49724442.0,0.9488764493888198,1.3888701017518483
2024-12-17,124.45,127.08,123.15,125.02,43314939.0,1.1190436355620363,1.334904808513886
2024-12-16,126.01,127.76,123.12,126.69,42090277.0,1.3728322442668315,1.342490295664475
2024-12-13,131.3,131.3,124.77,126.91,67544738.0,1.5735745189584236,1.388707140323265
2024-12-12,130.0,132.32,129.07,130.6,34267091.0,2.0072777311075924,1.5124212584801304
2024-12-11,128.52,131.21,126.2201,130.15,45588138.0,2.2883012992460294,1.6675972666333103
2024-12-10,131.56,131.56,127.07,127.74,38907198.0,2.2901482395340196,1.7921074612134522
2024-12-09,135.71,135.77,130.0,130.87,57055558.0,2.515183326773524,1.9367226343254667
2024-12-06,141.48,142.7852,137.4,138.59,33576839.0,3.2786702660435054,2.2051121606690747
2024-12-05,143.68,143.95,140.38,141.36,29576925.0,4.06044869121466,2.576179466778192
2024-12-04,142.96,144.12,141.18,143.99,25942650.0,4.836480805622642,3.028239734547082
2024-12-03,142.58,143.4495,141.0801,141.98,22665348.0,5.229024703741459,3.4683967283859576
2024-12-02,137.915,142.82,137.8,142.06,33102438.0,5.483365083136675,3.8713903993361014
2024-11-29,136.24,138.59,135.78,137.18,16085714.0,5.2308583708891945,4.14328399364672
2024-11-27,137.2,137.94,132.96,136.24,30175287.0,4.898428800086862,4.294312954934749
2024-11-26,142.55,142.8,136.62,137.72,32092378.0,4.700218409286322,4.3754940458050635
