date,open,high,low,close,volume,macd,macd_signal
2024-09-20,50.25,50.3979,49.92,50.39,22650482.0,-0.21427693681548732,-0.4217260385299728
2024-09-19,50.62,50.74,50.07,50.23,10464395.0,-0.23734288355526445,-0.38484940753503116
2024-09-18,50.5,51.045,50.38,50.63,7778424.0,-0.22080090013422904,-0.3520397060548708
2024-09-17,51.47,51.59,50.43,50.5,10897514.0,-0.21569477750938404,-0.3247707203457735
2024-09-16,52.04,52.3,51.62,51.7,11012249.0,-0.11350969821630486,-0.28251851591987975
2024-09-13,52.8,52.965,52.58,52.96,7963225.0,0.0683562151696222,-0.21234356970197937
2024-09-12,53.01,53.22,52.52,52.64,7326687.0,0.18453770041307394,-0.13296731567896872
2024-09-11,53.96,53.96,52.525,53.17,7794744.0,0.3157392891318693,-0.04322599471680111
2024-09-10,54.11,54.29,53.835,54.08,6122520.0,0.48752698070207146,0.06292460036697341
2024-09-09,53.7,54.2,53.6,54.13,8153966.0,0.6205512179071917,0.1744499238750171
2024-09-06,54.27,54.54,53.56,53.69,8207736.0,0.6826009625219527,0.2760801316044042
2024-09-05,54.88,54.95,54.2,54.27,8077386.0,0.7697043127184529,0.37480496782721395
2024-09-04,54.24,54.76,54.1801,54.71,7595824.0,0.8642758342374322,0.47269914110925765
2024-09-03,53.78,54.475,53.74,54.07,10687974.0,0.8774669028436151,0.5536526934561291
2024-08-30,53.45,53.82,53.25,53.77,8010061.0,0.8538705388986756,0.6136962625446384
2024-08-29,53.31,53.465,53.085,53.36,5264974.0,0.7929460880711687,0.6495462276499445
2024-08-28,53.15,53.53,52.99,53.22,6794390.0,0.725008742402089,0.6646387306003735
2024-08-27,52.91,53.03,52.615,53.01,4705264.0,0.6467671326339826,0.6610644110070953
2024-08-26,52.51,53.08,52.45,52.71,8068306.0,0.5541645365748167,0.6396844361206396
2024-08-23,51.98,52.46,51.75,52.44,9149219.0,0.45375891816294,0.6024993325290997
2024-08-22,51.89,51.94,51.47,51.83,6982822.0,0.3212615371489278,0.5462517734530653
2024-08-21,51.54,51.86,51.44,51.81,6169448.0,0.21219650601659623,0.47944071996577153
2024-08-20,51.33,51.7,51.195,51.44,7306725.0,0.09481283198395829,0.4025151423694089
