Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Unnamed: 0,publishedAt,title,source,sentiment_score,sentiment_score_normalized,SMA_5,SMA_10,Close_Lag_1,Close_Lag_2,RSI
2025-01-03 05:00:00+00:00,421.0799865722656,424.0299987792969,419.5400085449219,423.3500061035156,16662900,0.0,0.0,MSFT,42.0,2025-01-03 01:03:55+00:00,3 Dividend Stocks To Consider With Yields Up To 5.9%,"{'id': None, 'name': 'Yahoo Entertainment'}",8.0,0.8,326.1719970703125,310.8739990234375,418.5799865722656,189.42999267578125,49.945471074550404
2025-01-03 05:00:00+00:00,243.36000061035156,244.17999267578125,241.88999938964844,243.36000061035156,40244100,0.0,0.0,AAPL,42.0,2025-01-03 01:03:55+00:00,3 Dividend Stocks To Consider With Yields Up To 5.9%,"{'id': None, 'name': 'Yahoo Entertainment'}",8.0,0.8,330.7999969482422,293.0599990844727,423.3500061035156,418.5799865722656,49.67605296569631
2025-01-03 05:00:00+00:00,381.4800109863281,411.8800048828125,379.4500122070313,410.44000244140625,95423300,0.0,0.0,TSLA,42.0,2025-01-03 01:03:55+00:00,3 Dividend Stocks To Consider With Yields Up To 5.9%,"{'id': None, 'name': 'Yahoo Entertainment'}",8.0,0.8,337.03199768066406,293.7199996948242,243.36000061035156,423.3500061035156,57.45304423545229
2025-01-03 05:00:00+00:00,222.5099945068359,225.36000061035156,221.6199951171875,224.19000244140625,27515600,0.0,0.0,AMZN,42.0,2025-01-03 01:03:55+00:00,3 Dividend Stocks To Consider With Yields Up To 5.9%,"{'id': None, 'name': 'Yahoo Entertainment'}",8.0,0.8,343.98399963378904,294.2,410.44000244140625,243.36000061035156,50.08882848853288
2025-01-03 05:00:00+00:00,191.3699951171875,193.2100067138672,189.97999572753903,191.7899932861328,18596200,0.0,0.0,GOOGL,42.0,2025-01-03 01:03:55+00:00,3 Dividend Stocks To Consider With Yields Up To 5.9%,"{'id': None, 'name': 'Yahoo Entertainment'}",8.0,0.8,298.6260009765625,294.4489990234375,224.19000244140625,410.44000244140625,48.20154467046639
2025-01-06 05:00:00+00:00,244.30999755859375,247.3300018310547,243.1999969482422,245.0,45045600,0.0,0.0,AAPL,98.0,2025-01-06 04:54:04+00:00,"Rupee hits record low as Indian equities slide, bearish tilt persists","{'id': None, 'name': 'Yahoo Entertainment'}",3.0,0.3,262.95599975585935,294.5639984130859,191.7899932861328,224.19000244140625,44.16390034229197
2025-01-06 05:00:00+00:00,423.2000122070313,426.4299926757813,401.7000122070313,411.0499877929687,85516500,0.0,0.0,TSLA,98.0,2025-01-06 04:54:04+00:00,"Rupee hits record low as Indian equities slide, bearish tilt persists","{'id': None, 'name': 'Yahoo Entertainment'}",3.0,0.3,296.49399719238284,313.6469970703125,245.0,191.7899932861328,50.217099098717625
2025-01-06 05:00:00+00:00,226.77999877929688,228.83999633789065,224.83999633789065,227.61000061035156,31849800,0.0,0.0,AMZN,98.0,2025-01-06 04:54:04+00:00,"Rupee hits record low as Indian equities slide, bearish tilt persists","{'id': None, 'name': 'Yahoo Entertainment'}",3.0,0.3,259.92799682617186,298.479997253418,411.0499877929687,245.0,50.24766200841087
2025-01-06 05:00:00+00:00,193.97999572753903,198.22000122070312,193.8500061035156,196.8699951171875,29563600,0.0,0.0,GOOGL,98.0,2025-01-06 04:54:04+00:00,"Rupee hits record low as Indian equities slide, bearish tilt persists","{'id': None, 'name': 'Yahoo Entertainment'}",3.0,0.3,254.46399536132813,299.22399749755857,227.61000061035156,411.0499877929687,50.22798845704433
2025-01-06 05:00:00+00:00,428.0,434.3200073242187,425.4800109863281,427.8500061035156,20573600,0.0,0.0,MSFT,98.0,2025-01-06 04:54:04+00:00,"Rupee hits record low as Indian equities slide, bearish tilt persists","{'id': None, 'name': 'Yahoo Entertainment'}",3.0,0.3,301.6759979248047,300.15099945068357,196.8699951171875,227.61000061035156,55.009256134463456
2025-01-07 05:00:00+00:00,197.11000061035156,201.0,194.6000061035156,195.4900054931641,26487200,0.0,0.0,GOOGL,65.0,2025-01-06 19:56:00+00:00,Analysts embrace ServiceTitan’s market-share potential in parade of buy ratings,"{'id': None, 'name': 'MarketWatch'}",8.0,0.8,291.7739990234375,277.36499938964846,427.8500061035156,196.8699951171875,49.39545219264341
2025-01-07 05:00:00+00:00,429.0,430.6499938964844,420.7999877929687,422.3699951171875,18139100,0.0,0.0,MSFT,65.0,2025-01-06 19:56:00+00:00,Analysts embrace ServiceTitan’s market-share potential in parade of buy ratings,"{'id': None, 'name': 'MarketWatch'}",8.0,0.8,294.0380004882812,295.26599884033203,195.4900054931641,427.8500061035156,51.01956784516136
2025-01-07 05:00:00+00:00,227.8999938964844,228.3800048828125,221.4600067138672,222.11000061035156,28084200,0.0,0.0,AMZN,65.0,2025-01-06 19:56:00+00:00,Analysts embrace ServiceTitan’s market-share potential in parade of buy ratings,"{'id': None, 'name': 'MarketWatch'}",8.0,0.8,292.93800048828126,276.43299865722656,422.3699951171875,195.4900054931641,50.769462782716765
2025-01-07 05:00:00+00:00,405.8299865722656,414.3299865722656,390.0,394.3599853515625,75699500,0.0,0.0,TSLA,65.0,2025-01-06 19:56:00+00:00,Analysts embrace ServiceTitan’s market-share potential in parade of buy ratings,"{'id': None, 'name': 'MarketWatch'}",8.0,0.8,332.4359985351563,293.4499969482422,222.11000061035156,422.3699951171875,49.41403033934499
2025-01-07 05:00:00+00:00,242.97999572753903,245.5500030517578,241.3500061035156,242.2100067138672,40856000,0.0,0.0,AAPL,65.0,2025-01-06 19:56:00+00:00,Analysts embrace ServiceTitan’s market-share potential in parade of buy ratings,"{'id': None, 'name': 'MarketWatch'}",8.0,0.8,295.30799865722656,298.49199829101565,394.3599853515625,222.11000061035156,45.90928794340412
2025-01-08 05:00:00+00:00,423.4599914550781,426.9700012207031,421.5400085449219,424.55999755859375,15054600,0.0,0.0,MSFT,7.0,2025-01-08 00:50:19+00:00,"Dow Jones Futures: Stock Market Sells Off As Nvidia, Palantir Tumble; What To Do Now","{'id': None, 'name': ""Investor's Business Daily""}",3.0,0.3,341.1219970703125,316.447998046875,242.2100067138672,394.3599853515625,54.087709826512366
2025-01-08 05:00:00+00:00,392.9500122070313,402.5,387.3999938964844,394.94000244140625,73038800,0.0,0.0,TSLA,7.0,2025-01-08 00:50:19+00:00,"Dow Jones Futures: Stock Market Sells Off As Nvidia, Palantir Tumble; What To Do Now","{'id': None, 'name': ""Investor's Business Daily""}",3.0,0.3,335.63599853515626,314.8369995117188,424.55999755859375,242.2100067138672,49.62721385809935
2025-01-08 05:00:00+00:00,241.9199981689453,243.7100067138672,240.0500030517578,242.6999969482422,37628900,0.0,0.0,AAPL,7.0,2025-01-08 00:50:19+00:00,"Dow Jones Futures: Stock Market Sells Off As Nvidia, Palantir Tumble; What To Do Now","{'id': None, 'name': ""Investor's Business Daily""}",3.0,0.3,339.7539978027344,316.3459991455078,394.94000244140625,424.55999755859375,50.45258260643357
2025-01-08 05:00:00+00:00,223.19000244140625,223.52000427246097,220.1999969482422,222.1300048828125,25033300,0.0,0.0,AMZN,7.0,2025-01-08 00:50:19+00:00,"Dow Jones Futures: Stock Market Sells Off As Nvidia, Palantir Tumble; What To Do Now","{'id': None, 'name': ""Investor's Business Daily""}",3.0,0.3,305.30800170898436,318.8720001220703,242.6999969482422,394.94000244140625,50.74615150863542
2025-01-08 05:00:00+00:00,192.57000732421875,196.2899932861328,192.3800048828125,193.9499969482422,24864800,0.0,0.0,GOOGL,7.0,2025-01-08 00:50:19+00:00,"Dow Jones Futures: Stock Market Sells Off As Nvidia, Palantir Tumble; What To Do Now","{'id': None, 'name': ""Investor's Business Daily""}",3.0,0.3,295.6559997558594,295.481999206543,222.1300048828125,242.6999969482422,48.72887885369695
2025-01-10 05:00:00+00:00,194.3000030517578,196.52000427246097,190.30999755859375,192.0399932861328,26665200,0.0,0.0,GOOGL,90.0,2025-01-09 16:35:02+00:00,"5 popular sneakers you should invest in and 2 that feel like a passing trend, according to sneakerheads","{'id': 'business-insider', 'name': 'Business Insider'}",5.0,0.5,249.1519989013672,295.13699798583986,193.9499969482422,222.1300048828125,44.06132551632172
2025-01-10 05:00:00+00:00,391.3999938964844,399.2799987792969,377.2900085449219,394.739990234375,62287300,0.0,0.0,TSLA,90.0,2025-01-09 16:35:02+00:00,"5 popular sneakers you should invest in and 2 that feel like a passing trend, according to sneakerheads","{'id': 'business-insider', 'name': 'Business Insider'}",5.0,0.5,249.11199645996095,292.3739974975586,192.0399932861328,193.9499969482422,54.48504965975592
2025-01-10 05:00:00+00:00,424.6300048828125,424.7099914550781,415.0199890136719,418.9500122070313,20201100,0.0,0.0,MSFT,90.0,2025-01-09 16:35:02+00:00,"5 popular sneakers you should invest in and 2 that feel like a passing trend, according to sneakerheads","{'id': 'business-insider', 'name': 'Business Insider'}",5.0,0.5,284.36199951171875,312.05799865722656,394.739990234375,192.0399932861328,55.98063243410472
2025-01-10 05:00:00+00:00,221.4600067138672,221.7100067138672,216.5,218.94000244140625,36811500,0.0,0.0,AMZN,90.0,2025-01-09 16:35:02+00:00,"5 popular sneakers you should invest in and 2 that feel like a passing trend, according to sneakerheads","{'id': 'business-insider', 'name': 'Business Insider'}",5.0,0.5,283.7239990234375,294.51600036621096,418.9500122070313,394.739990234375,44.278601326763884
2025-01-10 05:00:00+00:00,240.0099945068359,240.16000366210935,233.0,236.8500061035156,61710900,0.0,0.0,AAPL,90.0,2025-01-09 16:35:02+00:00,"5 popular sneakers you should invest in and 2 that feel like a passing trend, according to sneakerheads","{'id': 'business-insider', 'name': 'Business Insider'}",5.0,0.5,292.3040008544922,293.9800003051758,218.94000244140625,418.9500122070313,51.2834835670887
2025-01-13 05:00:00+00:00,415.239990234375,418.5,412.2900085449219,417.19000244140625,17604800,0.0,0.0,MSFT,81.0,2025-01-12 17:29:57+00:00,Jim Cramer Says NuScale Power Corporation (SMR) and Other Smaller Companies That Offer Alternatives To The Current Nuclear Power Plants ‘Worry Him’,"{'id': None, 'name': 'Yahoo Entertainment'}",4.0,0.4,337.33400268554686,293.24300079345704,236.8500061035156,218.94000244140625,49.83447329403724
2025-01-13 05:00:00+00:00,218.05999755859375,219.3999938964844,216.47000122070312,218.4600067138672,27262700,0.0,0.0,AMZN,81.0,2025-01-12 17:29:57+00:00,Jim Cramer Says NuScale Power Corporation (SMR) and Other Smaller Companies That Offer Alternatives To The Current Nuclear Power Plants ‘Worry Him’,"{'id': None, 'name': 'Yahoo Entertainment'}",4.0,0.4,302.0780059814453,275.5950012207031,417.19000244140625,236.8500061035156,49.883250256325645
2025-01-13 05:00:00+00:00,233.52999877929688,234.6699981689453,229.72000122070312,234.3999938964844,49630700,0.0,0.0,AAPL,81.0,2025-01-12 17:29:57+00:00,Jim Cramer Says NuScale Power Corporation (SMR) and Other Smaller Companies That Offer Alternatives To The Current Nuclear Power Plants ‘Worry Him’,"{'id': None, 'name': 'Yahoo Entertainment'}",4.0,0.4,265.1680023193359,274.76500091552737,218.4600067138672,417.19000244140625,44.31499960477213
2025-01-13 05:00:00+00:00,383.2099914550781,403.7900085449219,380.0700073242187,403.30999755859375,67580500,0.0,0.0,TSLA,81.0,2025-01-12 17:29:57+00:00,Jim Cramer Says NuScale Power Corporation (SMR) and Other Smaller Companies That Offer Alternatives To The Current Nuclear Power Plants ‘Worry Him’,"{'id': None, 'name': 'Yahoo Entertainment'}",4.0,0.4,302.04200134277346,292.8830001831055,234.3999938964844,218.4600067138672,55.65811064998237
2025-01-13 05:00:00+00:00,190.07000732421875,191.17999267578125,187.36000061035156,191.0099945068359,21823700,0.0,0.0,GOOGL,81.0,2025-01-12 17:29:57+00:00,Jim Cramer Says NuScale Power Corporation (SMR) and Other Smaller Companies That Offer Alternatives To The Current Nuclear Power Plants ‘Worry Him’,"{'id': None, 'name': 'Yahoo Entertainment'}",4.0,0.4,292.8739990234375,292.58899993896483,403.30999755859375,234.3999938964844,41.96633119067985
2025-01-14 05:00:00+00:00,417.80999755859375,419.739990234375,410.7200012207031,415.6700134277344,16935900,0.0,0.0,MSFT,53.0,2025-01-13 20:04:38+00:00,What do surging bond yields mean for your finances?,"{'id': 'abc-news', 'name': 'ABC News'}",3.0,0.3,292.57000122070315,314.952001953125,191.0099945068359,403.30999755859375,50.628711775466925
2025-01-14 05:00:00+00:00,234.75,236.1199951171875,232.47000122070312,233.27999877929688,39435300,0.0,0.0,AAPL,53.0,2025-01-13 20:04:38+00:00,What do surging bond yields mean for your finances?,"{'id': 'abc-news', 'name': 'ABC News'}",3.0,0.3,295.53399963378905,298.8060028076172,415.6700134277344,191.0099945068359,49.71943583784211
2025-01-14 05:00:00+00:00,220.44000244140625,221.82000732421875,216.1999969482422,217.7599945068359,24711700,0.0,0.0,AMZN,53.0,2025-01-13 20:04:38+00:00,What do surging bond yields mean for your finances?,"{'id': 'abc-news', 'name': 'ABC News'}",3.0,0.3,292.20599975585935,278.68700103759767,233.27999877929688,415.6700134277344,49.869451392442954
2025-01-14 05:00:00+00:00,414.3399963378906,422.6400146484375,394.5400085449219,396.3599853515625,84565000,0.0,0.0,TSLA,53.0,2025-01-13 20:04:38+00:00,What do surging bond yields mean for your finances?,"{'id': 'abc-news', 'name': 'ABC News'}",3.0,0.3,290.8159973144531,296.42899932861326,217.7599945068359,233.27999877929688,55.54812383936595
2025-01-14 05:00:00+00:00,191.2400054931641,191.97999572753903,188.30999755859375,189.66000366210935,17174900,0.0,0.0,GOOGL,53.0,2025-01-13 20:04:38+00:00,What do surging bond yields mean for your finances?,"{'id': 'abc-news', 'name': 'ABC News'}",3.0,0.3,290.54599914550784,291.70999908447266,396.3599853515625,217.7599945068359,49.94134836291295
2025-01-15 05:00:00+00:00,222.8300018310547,223.57000732421875,220.75,223.3500061035156,31291300,0.0,0.0,AMZN,88.0,2025-01-14 13:08:00+00:00,The Trump stock market rally is fading fast,"{'id': None, 'name': 'Quartz India'}",3.0,0.3,252.08199768066407,272.3259994506836,189.66000366210935,396.3599853515625,45.39251950413691
2025-01-15 05:00:00+00:00,419.1300048828125,428.1499938964844,418.2699890136719,426.30999755859375,19637800,0.0,0.0,MSFT,88.0,2025-01-14 13:08:00+00:00,The Trump stock market rally is fading fast,"{'id': None, 'name': 'Quartz India'}",3.0,0.3,290.68799743652346,293.1109985351562,223.3500061035156,189.66000366210935,50.180510368044246
2025-01-15 05:00:00+00:00,234.63999938964844,238.9600067138672,234.42999267578125,237.8699951171875,39832000,0.0,0.0,AAPL,88.0,2025-01-14 13:08:00+00:00,The Trump stock market rally is fading fast,"{'id': None, 'name': 'Quartz India'}",3.0,0.3,294.7099975585937,293.45799865722654,426.30999755859375,223.3500061035156,50.46692531436641
2025-01-15 05:00:00+00:00,409.8999938964844,429.7999877929687,405.6600036621094,428.2200012207031,81375500,0.0,0.0,TSLA,88.0,2025-01-14 13:08:00+00:00,The Trump stock market rally is fading fast,"{'id': None, 'name': 'Quartz India'}",3.0,0.3,301.0820007324219,295.9489990234375,237.8699951171875,426.30999755859375,54.35024744430389
2025-01-15 05:00:00+00:00,193.08999633789065,196.36000061035156,191.86000061035156,195.5500030517578,21776000,0.0,0.0,GOOGL,88.0,2025-01-14 13:08:00+00:00,The Trump stock market rally is fading fast,"{'id': None, 'name': 'Quartz India'}",3.0,0.3,302.26000061035154,296.4029998779297,428.2200012207031,237.8699951171875,45.078734927358404
2025-01-16 05:00:00+00:00,428.7000122070313,429.489990234375,424.3900146484375,424.5799865722656,15300000,0.0,0.0,MSFT,39.0,2025-01-16 00:30:41+00:00,Peter Schiff Warns 'A Financial Tsunami' Will Crash US Markets As Japan's Yields Soar,"{'id': None, 'name': 'Yahoo Entertainment'}",3.0,0.3,342.50599670410156,297.2939971923828,195.5500030517578,428.2200012207031,54.51589680184095
2025-01-16 05:00:00+00:00,237.3500061035156,238.0099945068359,228.02999877929688,228.2599945068359,71759100,0.0,0.0,AAPL,39.0,2025-01-16 00:30:41+00:00,Peter Schiff Warns 'A Financial Tsunami' Will Crash US Markets As Japan's Yields Soar,"{'id': None, 'name': 'Yahoo Entertainment'}",3.0,0.3,302.89599609375,296.79199676513673,424.5799865722656,195.5500030517578,49.87533198635578
2025-01-16 05:00:00+00:00,224.4199981689453,224.6499938964844,220.30999755859375,220.66000366210935,24757300,0.0,0.0,AMZN,39.0,2025-01-16 00:30:41+00:00,Peter Schiff Warns 'A Financial Tsunami' Will Crash US Markets As Japan's Yields Soar,"{'id': None, 'name': 'Yahoo Entertainment'}",3.0,0.3,299.45399780273436,297.0819976806641,228.2599945068359,424.5799865722656,46.03147022577727
2025-01-16 05:00:00+00:00,194.13999938964844,195.47999572753903,192.80999755859375,192.91000366210935,17815400,0.0,0.0,GOOGL,39.0,2025-01-16 00:30:41+00:00,Peter Schiff Warns 'A Financial Tsunami' Will Crash US Markets As Japan's Yields Soar,"{'id': None, 'name': 'Yahoo Entertainment'}",3.0,0.3,252.39199829101557,276.73699951171875,220.66000366210935,228.2599945068359,50.04488182378878
2025-01-16 05:00:00+00:00,423.489990234375,424.0,409.1300048828125,413.8200073242187,68335200,0.0,0.0,TSLA,39.0,2025-01-16 00:30:41+00:00,Peter Schiff Warns 'A Financial Tsunami' Will Crash US Markets As Japan's Yields Soar,"{'id': None, 'name': 'Yahoo Entertainment'}",3.0,0.3,296.0459991455078,299.1529998779297,192.91000366210935,220.66000366210935,49.95622178357426
2025-01-17 05:00:00+00:00,225.83999633789065,226.5099945068359,223.0800018310547,225.94000244140625,42370100,0.0,0.0,AMZN,28.0,2025-01-16 11:00:00+00:00,Masayoshi Son Bet Billions on the iPhone—3 Years Before It Existed,"{'id': 'wired', 'name': 'Wired'}",6.0,0.6,256.3180023193359,299.41199951171876,413.8200073242187,192.91000366210935,49.826757760433644
2025-01-17 05:00:00+00:00,421.5,439.739990234375,419.75,426.5,94991400,0.0,0.0,TSLA,28.0,2025-01-16 11:00:00+00:00,Masayoshi Son Bet Billions on the iPhone—3 Years Before It Existed,"{'id': 'wired', 'name': 'Wired'}",6.0,0.6,295.9660034179687,299.4309997558594,225.94000244140625,413.8200073242187,54.53101009819511
2025-01-17 05:00:00+00:00,232.1199951171875,232.2899932861328,228.47999572753903,229.97999572753903,68488300,0.0,0.0,AAPL,28.0,2025-01-16 11:00:00+00:00,Masayoshi Son Bet Billions on the iPhone—3 Years Before It Existed,"{'id': 'wired', 'name': 'Wired'}",6.0,0.6,297.8300018310547,298.64199981689455,426.5,225.94000244140625,46.41635594872485
2025-01-17 05:00:00+00:00,434.0899963378906,434.4800109863281,428.1700134277344,429.0299987792969,26197500,0.0,0.0,MSFT,28.0,2025-01-16 11:00:00+00:00,Masayoshi Son Bet Billions on the iPhone—3 Years Before It Existed,"{'id': 'wired', 'name': 'Wired'}",6.0,0.6,345.0540008544922,298.7229995727539,229.97999572753903,426.5,55.17281612672651
2025-01-17 05:00:00+00:00,196.52999877929688,197.22999572753903,193.75,196.0,27735100,0.0,0.0,GOOGL,28.0,2025-01-16 11:00:00+00:00,Masayoshi Son Bet Billions on the iPhone—3 Years Before It Existed,"{'id': 'wired', 'name': 'Wired'}",6.0,0.6,301.48999938964846,298.76799926757815,429.0299987792969,229.97999572753903,49.45584471670245
2025-01-21 05:00:00+00:00,199.07000732421875,202.2899932861328,197.8699951171875,198.0500030517578,29971300,0.0,0.0,GOOGL,99.0,2025-01-20 03:15:42+00:00,"Peter Lynch's Advice: 'Don't Invest in a Company Before You Look At the Financials. If You Made It Through Fifth Grade, You Can Handle the Math'","{'id': None, 'name': 'Yahoo Entertainment'}",7.0,0.7,295.91199951171876,276.11500091552733,196.0,429.0299987792969,45.06392300594081
2025-01-21 05:00:00+00:00,430.2000122070313,430.8999938964844,425.6000061035156,428.5,26085700,0.0,0.0,MSFT,99.0,2025-01-20 03:15:42+00:00,"Peter Lynch's Advice: 'Don't Invest in a Company Before You Look At the Financials. If You Made It Through Fifth Grade, You Can Handle the Math'","{'id': None, 'name': 'Yahoo Entertainment'}",7.0,0.7,296.31199951171874,296.1390014648438,198.0500030517578,196.0,54.04877316138322
2025-01-21 05:00:00+00:00,432.6400146484375,433.2000122070313,406.30999755859375,424.0700073242187,87320900,0.0,0.0,TSLA,99.0,2025-01-20 03:15:42+00:00,"Peter Lynch's Advice: 'Don't Invest in a Company Before You Look At the Financials. If You Made It Through Fifth Grade, You Can Handle the Math'","{'id': None, 'name': 'Yahoo Entertainment'}",7.0,0.7,335.1300018310547,316.48000183105466,428.5,198.0500030517578,49.904300842732745
2025-01-21 05:00:00+00:00,228.8999938964844,231.77999877929688,226.94000244140625,230.7100067138672,39951500,0.0,0.0,AMZN,99.0,2025-01-20 03:15:42+00:00,"Peter Lynch's Advice: 'Don't Invest in a Company Before You Look At the Financials. If You Made It Through Fifth Grade, You Can Handle the Math'","{'id': None, 'name': 'Yahoo Entertainment'}",7.0,0.7,295.46600341796875,320.26000213623047,424.0700073242187,428.5,50.82576315269088
2025-01-21 05:00:00+00:00,224.0,224.4199981689453,219.3800048828125,222.63999938964844,98070400,0.0,0.0,AAPL,99.0,2025-01-20 03:15:42+00:00,"Peter Lynch's Advice: 'Don't Invest in a Company Before You Look At the Financials. If You Made It Through Fifth Grade, You Can Handle the Math'","{'id': None, 'name': 'Yahoo Entertainment'}",7.0,0.7,300.79400329589845,301.1420013427734,230.7100067138672,424.0700073242187,44.70801613133228
2025-01-22 05:00:00+00:00,199.05999755859375,200.47999572753903,197.52999877929688,198.3699951171875,26200600,0.0,0.0,GOOGL,10.0,2025-01-21 21:09:37+00:00,Apple's China problems keep weighing on the stock,"{'id': 'business-insider', 'name': 'Business Insider'}",3.0,0.3,300.8580017089844,298.38500061035154,222.63999938964844,230.7100067138672,49.13907821015169
2025-01-22 05:00:00+00:00,416.80999755859375,428.0,414.5899963378906,415.1099853515625,60963300,0.0,0.0,TSLA,10.0,2025-01-21 21:09:37+00:00,Apple's China problems keep weighing on the stock,"{'id': 'business-insider', 'name': 'Business Insider'}",3.0,0.3,298.17999877929685,297.2459991455078,198.3699951171875,222.63999938964844,54.99853426759052
2025-01-22 05:00:00+00:00,437.55999755859375,447.2699890136719,436.0,446.2000122070313,27803800,0.0,0.0,MSFT,10.0,2025-01-21 21:09:37+00:00,Apple's China problems keep weighing on the stock,"{'id': 'business-insider', 'name': 'Business Insider'}",3.0,0.3,302.6059997558594,318.86800079345704,415.1099853515625,198.3699951171875,56.49991542082058
2025-01-22 05:00:00+00:00,219.7899932861328,224.1199951171875,219.7899932861328,223.8300018310547,64126500,0.0,0.0,AAPL,10.0,2025-01-21 21:09:37+00:00,Apple's China problems keep weighing on the stock,"{'id': 'business-insider', 'name': 'Business Insider'}",3.0,0.3,301.22999877929686,298.34800109863284,446.2000122070313,415.1099853515625,45.12813670889321
2025-01-22 05:00:00+00:00,232.02000427246097,235.44000244140625,231.19000244140625,235.0099945068359,41448200,0.0,0.0,AMZN,10.0,2025-01-21 21:09:37+00:00,Apple's China problems keep weighing on the stock,"{'id': 'business-insider', 'name': 'Business Insider'}",3.0,0.3,303.70399780273436,302.2490005493164,223.8300018310547,446.2000122070313,50.25575641136198
2025-01-23 05:00:00+00:00,442.0,446.75,441.5,446.7099914550781,18389300,0.0,0.0,MSFT,35.0,2025-01-22 18:00:00+00:00,"Samsung Galaxy S25 Ultra vs. OnePlus 13: A battle of big, powerful Android phones","{'id': None, 'name': 'Android Central'}",5.0,0.5,353.3719970703125,327.11499938964846,235.0099945068359,223.8300018310547,50.566325109904476
2025-01-23 05:00:00+00:00,234.1000061035156,235.52000427246097,231.5099945068359,235.4199981689453,26404400,0.0,0.0,AMZN,35.0,2025-01-22 18:00:00+00:00,"Samsung Galaxy S25 Ultra vs. OnePlus 13: A battle of big, powerful Android phones","{'id': None, 'name': 'Android Central'}",5.0,0.5,317.4339996337891,307.80699920654297,446.7099914550781,235.0099945068359,50.151188451589995
